spdep,spscheme,unit,geo,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
STTCLUMP,TOTAL,PC_GDP,NO,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STTCLUMP,TOTAL,PC_GDP,PL,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1 p,0.0 p,0.1 p,0.1 p,0.1 p,0.1 p,0.1 p,0.1 p,0.1 p,0.1 p,0.1 p,0.0,0.0,0.0,0.0,0.0,,,,,
STTCLUMP,TOTAL,PC_GDP,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
STTCLUMP,TOTAL,PC_GDP,RO,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
STTCLUMP,TOTAL,PC_GDP,RS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PC_GDP,SE,0.0 p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
STTCLUMP,TOTAL,PC_GDP,SI,,0.0 p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,,,,,,
STTCLUMP,TOTAL,PC_GDP,SK,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,
STTCLUMP,TOTAL,PC_GDP,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 b,0.0,0.0,0.0,0.0 b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
STTCLUMP,TOTAL,PC_GDP,UK,,,0.1 p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
STTCLUMP,TOTAL,PPS_HAB,AT,15.82,15.18,15.16,15.24,14.76,13.99,12.49,10.94,9.23,7.73,6.77,4.79,1.90,1.42,3.43,1.38,2.00,1.61,3.10,0.98,0.39,0.47,0.44,0.43,0.44,0.43,,,,,
STTCLUMP,TOTAL,PPS_HAB,BA,,,0.65,0.62,0.13,0.19,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,BE,1.50,1.69,2.59,3.06,2.95,3.16,3.39,4.98,3.61,4.32,3.06,2.70,2.93,3.41,3.03,3.63,3.57,3.65,3.58,3.36,3.14,2.88,5.11,6.73,5.21,4.47,,,,,
STTCLUMP,TOTAL,PPS_HAB,BG,,5.61,7.19,9.55,9.57,9.43,7.97,7.03,5.16,6.32,6.22,7.21,7.50,4.80,5.57,5.88,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,CH,,11.21,10.41,11.04,9.87,9.39,9.36,8.72,8.13,8.44,8.78,9.38,9.69,10.23,9.92,9.18,10.06,10.07,9.12,8.47,7.90,1.51,1.60,1.57,1.35,1.25,,,,,
STTCLUMP,TOTAL,PPS_HAB,CY,,10.31,8.32,10.19,10.37,18.54,16.99,18.55,21.62,21.98,23.49,24.00,24.33,20.10,19.65,19.76,14.58,15.66,10.52,8.64,7.33,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,CZ,10.22,11.26,11.83,10.56,10.53,7.18,7.30,7.04,5.71,8.21,7.32,7.61,7.89,7.71,7.24,7.24,7.96,7.79,6.36,6.06,5.43,5.52,5.24,6.31,7.04,3.64,,,,,
STTCLUMP,TOTAL,PPS_HAB,DE,7.88 p,7.91,7.18,7.70,7.34,7.21,7.58,7.87,8.37,9.58,11.53,11.26,17.98,9.82,9.18,6.48,1.74,1.88,1.76,1.76,1.65,1.63,1.91,1.97,1.97,1.78,,,,,
STTCLUMP,TOTAL,PPS_HAB,DK,57.58,56.65,53.59,54.70,33.10,46.46,39.40,38.79,52.58,41.93,63.47,51.31,63.59,101.36 b,103.86,101.03,82.41,70.79,65.63,60.71,54.04,49.86,38.39,42.19,44.77,44.42,,,,,
STTCLUMP,TOTAL,PPS_HAB,EA12,,6.26 p,5.84 p,6.00 p,6.14 p,6.28,6.69,6.98,6.89,7.86,8.92,8.58,10.46,7.79,7.68,6.28,5.07,4.44,3.68,3.19,3.00,2.78,2.98,3.10,3.04,2.97,,,,,
STTCLUMP,TOTAL,PPS_HAB,EA18,,6.28 p,5.87 p,6.05 p,6.20 p,6.36,6.74,7.01,6.93,7.89,8.92,8.58,10.39,7.76,7.64,6.24,5.03,4.42,3.70,3.21,3.02,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,EA19,,6.26 p,5.85 p,6.03 p,6.18 p,6.33,6.70,6.98,6.89,7.84,8.86,8.53,10.32,7.72,7.60,6.20,5.00,4.39,3.67,3.18,3.00,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,EE,,0.01,0.01,0.02,0.04,0.25,0.22,0.21,0.18,0.18,0.19,0.20,0.14,0.13,0.15,0.14,0.14,0.12,0.08,0.01,0.01,0.04,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,EL,,0.22 p,0.18 p,0.20 p,0.20,0.19,0.21,0.28,0.82,0.71,0.68,0.47,1.98,1.78,0.23,0.18,0.17,0.14,0.11,0.09,0.09 b,0.45,0.49,0.46,0.43,0.30,,,,,
STTCLUMP,TOTAL,PPS_HAB,ES,,7.89 p,7.58 p,7.11 p,6.89 p,6.87,9.40,9.38,9.67,9.66,11.03,12.27,11.84,10.44,10.76,9.20,5.85,5.53,5.46,5.36,6.76,3.98,3.97,3.84,3.34,3.70,,,,,
STTCLUMP,TOTAL,PPS_HAB,EU15,,,8.57 p,9.00 p,8.70 p,9.20,9.43,9.82,10.00,10.95,11.52,10.79,12.63,11.55,12.45,8.47,7.25,6.49,5.96,5.53,5.21,4.86,4.49,4.64,4.38,4.47,,,,,
STTCLUMP,TOTAL,PPS_HAB,EU27_2007,,,7.96 p,8.33 p,8.14 p,8.50,8.71,9.04,9.18,10.44,10.57,9.74,11.31,10.35,11.07,7.66,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,EU27_2020,,7.53 p,6.26 p,6.40 p,6.19 p,6.47,6.66,6.87,7.04,8.15,8.96,8.27,9.98,,,,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,EU28,,,7.92 p,8.29 p,8.09 p,8.46,8.66,8.98,9.12,10.37,10.49,9.67,11.24,,,,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,FI,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
STTCLUMP,TOTAL,PPS_HAB,FR,6.65 p,8.30,8.14,8.46,9.24,10.14,10.13,10.86,9.73,10.27,10.22,9.93,10.39,9.92,10.26,10.26,9.84,6.92,4.71,5.54,4.50,4.35,4.32,4.43,4.62,4.61,,,,,
STTCLUMP,TOTAL,PPS_HAB,HR,1.56,1.60,1.53,1.47,1.34,2.14,0.00,0.00,0.00,1.48,0.00,0.00,1.72,,,,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,HU,0.05 p,0.07,0.00,0.00,0.00,0.00 b,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.22,0.00,1.70,0.00,0.00,0.00,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,IE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 b,0.00,0.00,0.00,0.00,0.00,,,,,
STTCLUMP,TOTAL,PPS_HAB,IS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
STTCLUMP,TOTAL,PPS_HAB,IT,4.46 p,4.82 p,3.77 p,3.77,4.56,4.51,4.51,4.78,5.04,8.17,10.66,8.79,9.49,7.83,7.15,5.24,8.11,8.42,6.97,3.91,3.50,4.27,4.59,4.85,4.95,5.13,,,,,
STTCLUMP,TOTAL,PPS_HAB,LT,2.82 p,2.82 p,2.29,2.13,2.10,1.93,1.33,1.45,1.72,1.20,1.22,1.27,1.13,1.13,1.23,1.13,0.90,0.68,0.22,0.10,0.14,0.12,0.21,0.00,0.00,,,,,,
STTCLUMP,TOTAL,PPS_HAB,LU,20.05,23.35,21.38,27.72,23.75,24.31,37.71,38.16,38.98,44.89,48.32,49.91,49.85,56.02,103.77,60.32,59.91,53.94,52.02,48.36,43.62,38.42,32.33,28.00,26.88,26.48,,,,,
STTCLUMP,TOTAL,PPS_HAB,LV,0.86,0.89,0.82 p,0.83,0.69,0.68,0.65,0.57,0.49,0.39,0.32,0.69,0.63,0.39,0.29,0.29,0.35,0.39,0.46,0.38,0.03,0.02,0.01,0.00,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,ME,,0.00 p,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,MK,,,,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,MT,0.06,0.12,0.14,0.14,0.16,0.17,0.20,0.17,0.26,0.23,0.16,0.26,0.36,0.26,0.41,0.59,0.83,1.18,0.86,0.72,0.90,0.93,0.83,0.83,0.78,0.54,,,,,
STTCLUMP,TOTAL,PPS_HAB,NL,,0.19,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 b,,,,,
STTCLUMP,TOTAL,PPS_HAB,NO,,2.05,2.49,3.34,3.09,6.51,14.70,8.45,5.50,5.04,5.05,3.99,3.88,4.76,4.46,5.93,7.92,3.58,3.48,1.98,2.00,2.10,1.90,1.73,1.69,1.38,,,,,
STTCLUMP,TOTAL,PPS_HAB,PL,,23.70,5.59,5.64,7.43,6.71,7.97,8.61,8.81,19.17,11.19 p,6.87 p,8.29 p,9.06 p,9.13 p,8.49 p,7.94 p,8.19 p,7.88 p,8.45 p,9.19 p,0.00,0.00,0.00,0.00,0.00,,,,,
STTCLUMP,TOTAL,PPS_HAB,PT,0.21,0.70,0.56,0.41,0.62,0.58,0.57,0.38,0.60,0.37,0.51,0.48,0.66,0.85,0.61,0.40,0.27,0.10,0.13,0.10,0.03,0.02,0.01,0.01,0.02,0.02,,,,,
STTCLUMP,TOTAL,PPS_HAB,RO,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,RS,,3.55,2.23,3.85,0.04,0.05,0.07,0.08,0.09,0.10,0.07,0.16,0.16,,,,,,,,,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,SE,0.00 p,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
STTCLUMP,TOTAL,PPS_HAB,SI,,4.07 p,4.01,4.21,5.16,5.47,5.08,5.26,5.36,7.48,7.41,7.82,7.68,7.78,8.47,8.35,6.47,6.50,7.86,7.77,8.09,8.05,7.07,6.85,4.24,,,,,,
STTCLUMP,TOTAL,PPS_HAB,SK,24.73,13.15,13.67,15.33,16.85,18.50,17.17,16.13,15.61,16.79,16.11,15.35,14.35,12.76,12.38,7.68,5.47,6.21,9.16,8.86,9.22,7.25,7.77,6.58,5.20,3.36,,,,,
STTCLUMP,TOTAL,PPS_HAB,TR,1.01,1.07,1.09,1.09,1.10,1.13,1.10,1.07,1.08 b,1.08,1.08,1.04,0.91 b,0.54,0.53,0.51,0.50,0.50,0.51,0.51,0.46,,,,,,,,,,
STTCLUMP,TOTAL,PPS_HAB,UK,,,17.27 p,18.97,18.31,18.31,19.59,21.27,21.07,24.22,20.20,18.87,19.26,20.27,25.27,9.61,10.07,9.63,10.07,10.18,9.87,9.52,8.09,8.24,7.18,8.08,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,AT,15.38,14.91,15.10,15.41,15.04,14.33,12.96,11.45,9.85,8.42,7.54,5.42,2.14,1.62,3.95,1.63,2.44,2.01,4.01,1.29,0.52,0.64,0.60,0.61,0.62,0.63,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,BA,,,0.13,0.06,0.06,0.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,BE,0.01,0.01,0.92,1.21,1.03,1.35,1.56,3.14,1.60,2.61,1.38,1.01,1.32,2.05,1.39,1.42,1.45,1.39,1.59,1.43,1.50,1.43,1.44,3.68,1.57,0.38,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,BG,,0.32,0.41,0.44,0.47,0.33,0.41,0.22,0.23,0.27,0.23,0.15,0.15,0.12,0.09,0.14,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,CH,,15.78,14.60,15.63,13.84,12.99,13.05,12.31,11.60,12.18,12.81,13.44,13.77,15.08,15.79,15.10,16.89,17.18,15.75,14.94,14.13,2.72,2.91,2.84,2.49,2.38,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,CY,,6.45,4.82,7.27,6.76,15.45,13.92,15.59,17.94,18.63,20.81,21.62,21.39,18.36,19.12,20.23,14.69,15.86,11.00,8.96,7.71,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,CZ,3.44,3.86,4.02,3.94,3.77,1.77,1.70,1.68,2.41,5.50,4.97,5.22,5.51,5.57,5.41,5.42,6.07,6.06,5.06,4.70,4.40,4.59,4.42,5.34,5.96,3.17,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,DE,7.39 p,7.54,6.85,7.49,7.27,7.21,7.55,7.92,8.48,9.82,12.11,12.13,19.24,10.72,10.29,7.38,2.01,2.23,2.16,2.20,2.12,2.10,2.52,2.59,2.58,2.39,3.23,3.27,4.42,4.14,
STTCL_OTH,TOTAL,EUR_HAB_KP10,DK,74.73,75.04,71.28,73.90,46.08,63.88,54.51,53.49,73.39,58.97,90.60,75.15,94.02,154.21 b,166.10,167.94,139.17,122.44,114.01,108.26,96.76,91.44,70.87,79.52,85.43,87.37,70.33,85.29,63.47,65.86,60.53
STTCL_OTH,TOTAL,EUR_HAB_KP10,EA12,,5.73 p,5.40 p,5.66 p,5.90 p,6.08,6.51,6.83,6.83,7.96,9.27,9.06,10.93,8.31,8.47,7.11,5.89,5.23,4.40,3.88,3.75,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,EA19,,5.68 p,5.36 p,5.63 p,5.87 p,6.06,6.46,6.76,6.76,7.86,9.11,8.91,10.69,8.16,8.31,6.97,5.75,5.12,4.35,3.84,3.72,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,EE,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,EL,,0.19 p,0.15 p,0.17 p,0.18,0.16,0.18,0.26,0.76,0.67,0.66,0.44,1.85,1.74,0.23,0.18,0.17,0.14,0.11,0.10,0.10 b,0.00,0.00,0.00,0.00,0.00,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,ES,,6.94 p,6.74 p,6.33 p,6.28 p,6.23,8.59,8.71,9.16,9.48,11.10,12.36,11.61,10.53,10.90,9.63,6.31,6.07,6.05,6.14,8.02,4.94,4.94,4.82,4.28,4.85,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,EU15,,,8.45 p,9.01 p,8.85 p,9.39,9.65,10.07,10.33,11.48,12.34,11.73,13.53,12.70,14.06,9.80,8.56,7.82,7.29,6.87,6.64,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,EU27_2020,,6.46 p,5.38 p,5.61 p,5.47 p,5.76,5.99,6.21,6.46,7.72,8.71,8.19,9.76,,,,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,EU28,,,7.18 p,7.64 p,7.55 p,7.93,8.15,8.49,8.69,10.14,10.48,9.83,11.26,,,,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,FI,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STTCL_OTH,TOTAL,EUR_HAB_KP10,FR,5.29 p,7.16,7.22,7.77,8.71,9.76,9.82,10.62,9.72,10.44,10.65,10.53,10.87,10.47,11.68,12.14,12.11,8.57,5.77,6.90,5.83,5.90,5.94,6.14,6.48,6.68,6.79,6.87,7.11,7.35,7.57
STTCL_OTH,TOTAL,EUR_HAB_KP10,HR,0.98,1.00,0.96,0.92,0.85,1.36,0.00,0.00,0.00,1.03,0.00,0.00,1.27,,,,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,HU,0.03 p,0.04,0.00,0.00,0.00,0.00 b,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,IE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 b,0.00,0.00,0.00,0.00,0.00,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,IS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,IT,4.20 p,4.56 p,3.64 p,3.68,4.52,4.54,4.55,4.76,5.02,8.26,10.91,9.34,9.96,8.65,8.14,6.19,9.83,10.32,8.80,4.98,4.50,5.62,6.12,6.59,6.78,7.18,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,LT,1.49 p,1.49 p,1.23,1.15,1.16,1.06,0.73,0.80,0.97,0.68,0.72,0.79,0.73,0.75,0.83,0.76,0.60,0.45,0.15,0.07,0.10,0.09,0.15,0.00,0.00,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,LU,25.28,28.57,26.12,34.86,30.45,31.12,49.12,49.43,51.75,60.32,67.27,67.28,64.72,75.14,139.11,83.88,86.90,78.14,77.58,74.17,67.72,61.42,53.82,47.55,45.92,46.87,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,LV,0.51,0.53,0.49 p,0.50,0.42,0.41,0.40,0.35,0.30,0.25,0.20,0.46,0.41,0.27,0.21,0.20,0.25,0.28,0.33,0.28,0.02,0.02,0.01,0.00,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,ME,,0.00 p,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,MK,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,MT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,NL,,0.20,0.26,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 b,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,NO,,3.14,3.79,5.18,5.00,10.48,22.94,13.28,8.81,8.10,8.18,6.43,6.19,7.75,7.50,10.27,13.95,6.45,6.38,3.70,3.78,4.04,3.67,3.36,3.26,2.76,2.65,2.61,2.53,2.47,2.66
STTCL_OTH,TOTAL,EUR_HAB_KP10,PL,,12.72,3.00,3.03,3.63,3.17,3.86,4.18,3.91,10.00,5.96 p,3.65 p,4.01 p,4.59 p,4.94 p,4.72 p,4.27 p,4.79 p,5.34 p,5.71 p,6.42 p,0.00,0.00,0.00,0.00,0.00,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,PT,0.16,0.56,0.45,0.33,0.50,0.47,0.46,0.31,0.50,0.32,0.44,0.42,0.57,0.75,0.54,0.37,0.26,0.10,0.14,0.10,0.03,0.03,0.01,0.01,0.02,0.02,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,RO,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,RS,,1.48,0.94,1.62,0.02,0.02,0.03,0.03,0.04,0.04,0.03,0.08,0.08,,,,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,SE,0.00 p,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,SI,,3.22 p,3.21,3.41,4.26,4.49,4.15,4.26,4.41,6.29,6.38,6.86,6.51,6.82,7.50,7.49,5.87,5.96,7.30,7.39,7.81,7.99,7.12,6.96,4.32,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,SK,17.22,9.08,9.50,10.51,10.79,10.88,10.42,9.69,9.52,10.46,10.28,10.47,9.83,9.18,9.13,5.75,4.21,4.85,7.16,7.04,7.74,6.24,6.80,5.81,4.61,3.06,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,TR,0.62,0.63,0.64,0.63,0.64,0.64,0.66,0.66,0.66 b,0.66,0.67,0.67,0.60 b,0.39,0.38,0.39,0.38,0.39,0.39,0.38,0.36,,,,,,,,,,
STTCL_OTH,TOTAL,EUR_HAB_KP10,UK,,,19.19 p,21.24,20.82,20.63,21.97,23.86,23.31,27.00,22.94,21.70,21.51,23.11,28.96,11.33,11.81,11.76,12.56,12.72,12.67,12.73,10.89,10.94,9.50,11.24,,,,,
STTCL_OTH,TOTAL,MIO_EUR,AT,168.18,158.63,156.99,156.17,148.66,137.97,121.38,104.29,87.50,72.75,63.04,44.46,17.40,12.84,30.45,12.23,17.79,14.32,27.98,8.85,3.49,4.22,3.90,3.91,4.02,4.10,3.91,3.89,4.01,3.46,2.77
STTCL_OTH,TOTAL,MIO_EUR,BA,,0.26,0.51,0.22,0.23,0.36,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,MIO_EUR,BE,0.11,0.15,11.99,15.39,12.82,16.47,18.75,37.34,18.71,29.82,15.04,10.64,13.82,20.60,13.51,13.29,13.09,12.25,13.70,12.10,12.32,11.34,11.20,28.27,12.26,2.96,442.65,365.28,384.68,392.15,341.99
STTCL_OTH,TOTAL,MIO_EUR,BG,,2.78,3.48,3.63,3.71,2.57,3.16,1.68,1.80,2.05,1.73,1.12,1.10,0.85,0.59,0.87,,,,,,,,,,,,,,,
STTCL_OTH,TOTAL,MIO_EUR,CH,,165.94,147.19,160.57,142.63,135.34,119.64,110.23,105.17,107.66,100.26,94.76,91.49,93.80,100.06,95.24,105.12,107.23,100.03,91.71,83.12,15.31,16.07,15.47,14.08,13.48,11.95,10.03,8.39,7.69,7.21
STTCL_OTH,TOTAL,MIO_EUR,CY,,5.85,4.25,6.26,5.70,13.21,12.25,14.04,16.32,16.33,17.26,17.03,16.33,13.09,13.02,13.06,8.98,9.38,6.35,5.03,4.22,,,,,,,,,,
STTCL_OTH,TOTAL,MIO_EUR,CZ,42.51,47.31,47.47,43.83,39.72,18.39,17.38,17.98,26.54,60.52,52.04,51.95,56.94,49.12,45.11,41.85,43.02,41.45,35.58,29.46,25.59,24.89,23.95,26.94,28.89,14.11,,,,,
STTCL_OTH,TOTAL,MIO_EUR,DE,704.57 p,707.96,631.91,677.63,643.93,629.54,649.16,670.20,702.78,801.39,990.59,977.49,1546.71,849.44,802.50,568.90,153.90,168.59,161.55,162.06,152.18,149.88,176.92,182.10,184.67,173.15,224.01,219.76,272.95,239.47,
STTCL_OTH,TOTAL,MIO_EUR,DK,477.98,468.89,442.02,452.30,277.01,379.06,320.97,312.33,425.03,332.93,502.59,406.95,496.02,787.05 b,826.49,816.17,663.62,573.93,524.97,484.87,420.68,387.59,291.00,320.31,341.45,342.60,262.35,308.04,219.81,221.05,197.98
STTCL_OTH,TOTAL,MIO_EUR,EA12,,2073.36 p,1927.06 p,1983.54 p,2035.46 p,2082.23,2214.94,2300.45,2266.37,2593.13,2969.36,2853.28,3439.71,2532.88,2513.10,2051.71,1656.55,1433.02,1172.91,1006.94,944.74,874.30,907.73,945.75,931.46,904.08,1440.55,1293.12,1436.05,1342.14,
STTCL_OTH,TOTAL,MIO_EUR,EA18,,2145.18 p,1998.06 p,2061.44 p,2114.85 p,2170.09,2298.37,2381.44,2347.93,2681.71,3055.50,2940.87,3519.96,2600.58,2576.27,2099.08,1690.25,1467.70,1211.81,1042.99,981.00,,,,,,,,,,
STTCL_OTH,TOTAL,MIO_EUR,EA19,,2150.26 p,2002.14 p,2065.14 p,2118.49 p,2173.42,2300.69,2384.00,2351.02,2683.87,3057.73,2943.33,3522.17,2602.64,2578.43,2100.98,1691.72,1468.80,1212.20,1043.16,981.23,,,,,,,,,,
STTCL_OTH,TOTAL,MIO_EUR,EE,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
STTCL_OTH,TOTAL,MIO_EUR,EEA,,,4038.48 p,4234.07 p,4159.66 p,4461.18,4547.75,4598.86,4652.34,5246.50,5320.89,4837.00,5662.41,5304.47,5677.48,3917.06,,,,,,,,,,,,,,,
