unit,lev_limit,age,sex,geo,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
PC,TOTAL,Y16-24,M,LV,6.0,8.9,8.4,9.5,12.2,16.0,19.3,19.0,26.9,27.3,36.4,28.8
PC,TOTAL,Y16-24,M,ME,,14.8,11.8,14.3,12.5,19.6,18.2,13.9,11.5,,,
PC,TOTAL,Y16-24,M,MK,,32.6,32.8,34.4,33.8,29.7,31.2,40.0,40.3,44.8,42.2,37.8
PC,TOTAL,Y16-24,M,MT,,1.9,4.1,3.8,4.2,6.2,12.4,14.1,13.6,10.7,6.4,8.2
PC,TOTAL,Y16-24,M,NL,,0.3,0.9,2.1,2.0,0.8,1.1,0.8,1.2,0.4,4.9,4.1
PC,TOTAL,Y16-24,M,NO,,1.6,4.4,2.0,3.3,1.6,1.6,1.8,3.6,1.8,4.1,4.0
PC,TOTAL,Y16-24,M,PL,,3.7,2.9,5.0,6.1,8.1,8.3,11.9,13.1,14.8,13.1,14.7
PC,TOTAL,Y16-24,M,PT,,6.5,7.0,8.8,9.7,9.9,12.1,12.6,14.4,9.4,8.2,10.6
PC,TOTAL,Y16-24,M,RO,15.2,17.8,16.8,16.8,22.2,27.7,26.9,32.6,33.9,33.2,33.7,32.6
PC,TOTAL,Y16-24,M,RS,,11.5,15.1,15.5,17.5,22.3,25.2,31.5,31.0,,,
PC,TOTAL,Y16-24,M,SE,2.0,2.2,1.5,1.4,1.0,2.6,2.8,1.2,2.3,1.2,2.6,2.1
PC,TOTAL,Y16-24,M,SI,,2.3,2.6,3.2,5.0,4.3,3.7,6.2,6.0,7.4,6.3,7.0
PC,TOTAL,Y16-24,M,SK,,9.2,11.0,7.8,7.7,10.6,11.1,13.1,13.7,11.3,11.3,13.9
PC,TOTAL,Y16-24,M,TR,,31.5,31.2,30.7,31.4,36.7,30.4,30.3,45.2,59.7,61.0,62.2
PC,TOTAL,Y16-24,M,UK,,,,6.8,5.0 b,8.1,10.3,12.9,13.1,12.5,6.8,6.1
PC,TOTAL,Y16-24,M,XK,,,,42.8,,,,,,,,
PC,TOTAL,Y16-24,T,AL,,36.1,38.0,39.1,41.1,,,,,,,
PC,TOTAL,Y16-24,T,AT,3.5,2.4,3.1,2.8,4.5,3.3,4.7,5.2,3.3,3.7,4.1,4.5
PC,TOTAL,Y16-24,T,BE,4.5,5.3,5.2 b,5.8,5.3,7.7,7.2,10.0,7.3,9.0,6.2,7.5
PC,TOTAL,Y16-24,T,BG,18.3,21.9,20.6,21.4,37.7,36.6,37.2,32.4,43.7,45.5,44.8,47.0
PC,TOTAL,Y16-24,T,CH,,0.7,2.1,2.6,1.0,2.5,1.4,0.9,0.8,1.2,2.0,1.7
PC,TOTAL,Y16-24,T,CY,,10.6,13.1,14.2,15.7,18.9,21.3,22.9,21.5,21.7,15.4,16.5
PC,TOTAL,Y16-24,T,CZ,2.9,2.9,5.1,6.3,6.8,8.4,7.1,7.4,9.7,9.7,7.3,9.6
PC,TOTAL,Y16-24,T,DE,5.0,6.1 b,2.5,3.3,3.1,4.0,4.4,4.9,5.1,4.1,5.3,5.3
PC,TOTAL,Y16-24,T,DK,2.1,3.7,2.2,5.4,4.1,3.4,7.2,6.1,4.3,4.2,3.8,3.6
PC,TOTAL,Y16-24,T,EA,,7.0,5.5,6.2 e,6.6 e,7.7 e,8.3 e,9.0 e,8.8 e,8.6 e,7.8 e,7.5 e
PC,TOTAL,Y16-24,T,EA18,,7.0,5.5,6.1,6.5,7.6,8.2,9.0,8.9,8.8,8.0,7.7
PC,TOTAL,Y16-24,T,EA19,,7.0,5.5,6.2,6.6,7.7,8.3,9.0,9.0,8.9,8.1,7.8
PC,TOTAL,Y16-24,T,EE,1.1,3.3,3.6,5.2,3.6,4.3,3.8,6.6,9.2,10.9,11.9,10.0
PC,TOTAL,Y16-24,T,EL,,22.7,20.0,21.3,27.7,32.3,31.1,31.6,28.4,27.7,20.4,16.8
PC,TOTAL,Y16-24,T,ES,9.6,9.5,6.5,7.1,6.8,8.9,8.4,8.9,7.9,7.4,6.7,7.2
PC,TOTAL,Y16-24,T,EU,,,6.3 e,7.0,7.5,9.0,9.8,11.1,11.8,11.9,10.5,10.4
PC,TOTAL,Y16-24,T,EU27_2007,,,6.3 e,7.0,7.5,8.9,9.8,11.1,11.8,11.9,10.5,10.4
PC,TOTAL,Y16-24,T,EU27_2020,,7.4,6.1 e,6.9 e,7.8 e,9.2 e,9.9 e,10.8 e,11.6 e,11.7 e,10.9 e,10.8 e
PC,TOTAL,Y16-24,T,EU28,,,6.3 e,7.0,7.5,9.0,9.8,11.1,11.8,11.9,10.5,10.4
PC,TOTAL,Y16-24,T,FI,2.6,5.9,4.1,3.7,2.5,2.7,3.5,5.9,4.6,4.3,4.7,5.1
PC,TOTAL,Y16-24,T,FR,,6.4 b,5.5,5.4,5.6,5.8,6.4,6.7,7.2,7.5,7.1,7.9
PC,TOTAL,Y16-24,T,HR,5.7,4.9,6.1,7.5,9.5,12.9,13.8,15.3,17.1,16.8,16.5,16.0
PC,TOTAL,Y16-24,T,HU,,8.2,9.8,12.5,17.8,20.4,23.8,29.2,34.3,30.6,28.5,26.2
PC,TOTAL,Y16-24,T,IE,4.2,4.8 b,7.6,8.5,7.6,9.6,12.8,14.0,11.9,12.8,10.0,6.1
PC,TOTAL,Y16-24,T,IS,,,,0.3,1.1,1.8,1.1,0.3,1.9,0.6,3.4,0.9
PC,TOTAL,Y16-24,T,IT,6.4 p,7.4,7.5,9.4,10.9,12.2,13.8,13.9,15.0,16.1,12.3,8.8
PC,TOTAL,Y16-24,T,LT,,8.8,9.2,14.1,13.8,14.6,18.1,13.3,15.0,21.8,20.1,20.0
PC,TOTAL,Y16-24,T,LU,,2.5 b,2.3,2.1,1.2,2.3,3.1,1.8,1.4,1.6,2.4,0.8
PC,TOTAL,Y16-24,T,LV,5.4,8.5,8.0,9.9,12.0,14.5,17.7,20.1,24.5,27.9,35.5,28.5
PC,TOTAL,Y16-24,T,ME,,15.6,13.5,15.2,13.3,18.3,17.8,15.1,10.7,,,
PC,TOTAL,Y16-24,T,MK,,30.6,32.3,32.5,33.4,29.8,30.4,38.9,41.4,43.1,39.6,35.1
PC,TOTAL,Y16-24,T,MT,,2.1,5.0,3.5,3.5,4.3,11.9,13.0,13.4,10.9,7.9,8.4
PC,TOTAL,Y16-24,T,NL,,1.5,1.9,2.1,2.2,1.7,1.6,3.2,2.6,1.9,3.0,4.2
PC,TOTAL,Y16-24,T,NO,,1.5,3.5,2.4,3.1,2.4,2.0,1.7,3.9,2.6,3.3,3.8
PC,TOTAL,Y16-24,T,PL,,3.4,3.4,4.4,6.5,7.9,8.8,11.3,13.3,14.5,13.2,15.2
PC,TOTAL,Y16-24,T,PT,,5.4,6.8,7.7,8.9,10.6,11.4,13.1,13.7,9.5,10.2,9.9
PC,TOTAL,Y16-24,T,RO,16.4,18.0,16.2,17.2,21.2,28.1,26.1,29.1,31.8,33.4,32.9,31.6
PC,TOTAL,Y16-24,T,RS,,12.0,15.8,15.5,17.1,20.8,24.6,29.3,31.5,,,
PC,TOTAL,Y16-24,T,SE,1.3,1.5,1.8,1.6,1.0,1.6,1.9,0.6,2.3,1.2,2.2,2.0
PC,TOTAL,Y16-24,T,SI,,2.7,2.4,3.7,4.8,4.7,3.7,5.9,6.4,6.2,5.7,5.9
PC,TOTAL,Y16-24,T,SK,,8.2,9.4,8.5,7.7,10.6,10.3,12.1,13.0,11.3,11.0,14.0
PC,TOTAL,Y16-24,T,TR,,31.3,30.7,30.4,32.5,36.9,30.4,30.8,45.9,59.7,60.9,62.6
PC,TOTAL,Y16-24,T,UK,,,,7.6,5.7 b,7.5,9.4,12.8,13.0,13.2,8.0,7.4
PC,TOTAL,Y16-24,T,XK,,,,43.9,,,,,,,,
PC,TOTAL,Y16-29,F,AL,,33.4,35.5,39.4,41.9,,,,,,,
PC,TOTAL,Y16-29,F,AT,2.4,2.2,3.0,3.1,5.2,4.0,2.8,4.9,3.8,4.2,4.2,6.1
PC,TOTAL,Y16-29,F,BE,3.3,4.8,5.9 b,5.6,5.6,6.6,8.3,8.4,6.9,7.8,4.9,6.8
PC,TOTAL,Y16-29,F,BG,16.2,19.2,19.2,18.8,31.9,33.8,33.8,31.7,41.2,43.9,41.7,44.1
PC,TOTAL,Y16-29,F,CH,,2.1,2.0,2.1,1.2,3.4,1.5,1.4,0.8,1.3,1.4,1.5
PC,TOTAL,Y16-29,F,CY,,8.9,11.6,11.5,15.6,17.0,19.7,18.8,19.1,18.4,12.3,13.4
PC,TOTAL,Y16-29,F,CZ,3.0,4.0,4.5,4.3,5.0,6.3,7.1,7.4,8.8,7.3,5.9,8.3
PC,TOTAL,Y16-29,F,DE,5.4,6.0 b,2.7,3.7,4.7,4.0,4.5,5.6,5.9,5.0,6.2,5.7
PC,TOTAL,Y16-29,F,DK,2.7,4.4,2.8,7.6,3.9,3.4,7.7,5.7,6.1,4.3,4.7,5.5
PC,TOTAL,Y16-29,F,EA,,6.7,5.4,6.3 e,6.7 e,7.4 e,7.7 e,8.7 e,8.6 e,8.8 e,7.8 e,7.2 e
PC,TOTAL,Y16-29,F,EA18,,6.7,5.3,6.3,6.6,7.4,7.6,8.7,8.7,8.9,7.9,7.3
PC,TOTAL,Y16-29,F,EA19,,6.7,5.4,6.3,6.7,7.4,7.7,8.7,8.8,9.0,8.0,7.4
PC,TOTAL,Y16-29,F,EE,1.1,2.7,2.7,3.3,3.1,3.6,3.2,5.3,6.6,8.6,8.7,9.1
PC,TOTAL,Y16-29,F,EL,,21.8,19.7,19.8,26.1,30.0,28.7,29.1,27.5,25.6,20.2,16.0
PC,TOTAL,Y16-29,F,ES,10.0,8.5,5.9,7.4,6.7,8.9,8.5,9.9,8.1,6.9,6.5,7.0
PC,TOTAL,Y16-29,F,EU,,,6.1 e,7.0,7.5,8.4,8.9,10.4,11.1,11.6,10.2,9.9
PC,TOTAL,Y16-29,F,EU27_2007,,,6.1 e,7.0,7.4,8.4,8.9,10.3,11.1,11.5,10.2,9.9
PC,TOTAL,Y16-29,F,EU27_2020,,6.8,5.8 e,6.9 e,7.7 e,8.7 e,9.1 e,10.3 e,11.1 e,11.4 e,10.5 e,10.2 e
PC,TOTAL,Y16-29,F,EU28,,,6.1 e,7.0,7.5,8.4,8.9,10.4,11.1,11.6,10.2,9.9
PC,TOTAL,Y16-29,F,FI,3.5,4.6,3.7,3.8,3.0,2.6,2.9,6.2,4.3,4.5,5.2,5.0
PC,TOTAL,Y16-29,F,FR,,6.3 b,4.7,5.7,4.7,4.6,4.9,5.7,6.3,7.5,6.9,6.8
PC,TOTAL,Y16-29,F,HR,4.7,4.7,6.3,6.7,8.1,11.6,13.1,14.4,14.0,17.4,14.8,14.2
PC,TOTAL,Y16-29,F,HU,,8.7,10.5,12.3,16.7,17.7,22.4,26.7,31.2,29.5,26.7,24.3
PC,TOTAL,Y16-29,F,IE,5.6,5.4 b,7.7,6.2,6.5,9.5,12.2,12.4,12.4,13.7,8.8,8.9
PC,TOTAL,Y16-29,F,IS,,,,0.7,1.8,2.9,2.2,1.0,2.2,1.8,3.5,2.2
PC,TOTAL,Y16-29,F,IT,7.1 p,7.5,8.0,9.7,10.5,12.7,12.8,12.4,13.8,16.6,12.1,8.5
PC,TOTAL,Y16-29,F,LT,,8.8,8.8,10.7,10.8,11.2,13.7,13.1,16.1,17.8,14.6,16.7
PC,TOTAL,Y16-29,F,LU,,2.3 b,1.6,1.6,1.0,1.5,3.0,1.5,1.8,1.6,2.0,1.0
PC,TOTAL,Y16-29,F,LV,3.7,6.4,5.5,6.8,9.7,10.9,14.7,17.5,18.9,25.3,31.1,26.5
PC,TOTAL,Y16-29,F,ME,,14.1,12.2,14.7,13.7,14.6,15.1,14.4,9.6,,,
PC,TOTAL,Y16-29,F,MK,,27.2,30.9,30.8,30.8,28.2,27.1,34.5,38.1,38.5,37.3,32.0
PC,TOTAL,Y16-29,F,MT,,1.9,3.9,2.2,1.9,4.0,9.8,10.6,11.6,9.8,8.2,7.3
PC,TOTAL,Y16-29,F,NL,,2.5,2.3,1.9,2.6,2.7,1.8,5.1,4.6,2.8,1.1,3.3
PC,TOTAL,Y16-29,F,NO,,1.3,2.7,2.9,2.7,2.8,2.0,1.4,3.9,3.9,4.3,2.9
PC,TOTAL,Y16-29,F,PL,,2.3,3.4,3.6,5.8,6.5,8.2,9.8,12.0,12.5,12.1,14.3
PC,TOTAL,Y16-29,F,PT,,3.6,6.2,6.7,7.8,10.2,10.5,12.5,12.1,9.0,10.0,7.8
PC,TOTAL,Y16-29,F,RO,16.8,15.9,14.5,18.1,20.7,26.5,23.2,26.0,30.0,33.2,31.6,29.1
PC,TOTAL,Y16-29,F,RS,,12.6,16.0,14.8,16.5,18.0,21.7,24.7,26.9,,,
PC,TOTAL,Y16-29,F,SE,1.2,1.0,1.5,2.5,0.8,0.3,0.9,0.5,2.7,1.6,1.9,2.3
PC,TOTAL,Y16-29,F,SI,,3.6,1.7,3.4,3.5,3.9,5.7,6.6,6.0,5.2,4.6,4.2
PC,TOTAL,Y16-29,F,SK,,6.1,7.8,8.0,7.3,9.2,8.2,9.8,10.0,10.7,10.8,13.0
PC,TOTAL,Y16-29,F,TR,,29.2,27.5,27.4,30.0,33.8,28.9,29.5,44.2,56.6,59.1,61.2
PC,TOTAL,Y16-29,F,UK,,,,7.7,6.1 b,6.8,8.0,11.0,11.5,12.3,8.3,7.9
PC,TOTAL,Y16-29,F,XK,,,,42.8,,,,,,,,
PC,TOTAL,Y16-29,M,AL,,33.8,38.6,37.0,40.5,,,,,,,
PC,TOTAL,Y16-29,M,AT,3.5,3.0,2.7,3.1,5.0,4.2,5.3,4.4,4.3,4.7,3.6,3.9
PC,TOTAL,Y16-29,M,BE,3.9,5.5,4.4 b,5.6,6.0,7.5,6.3,10.4,7.6,9.1,7.2,7.7
PC,TOTAL,Y16-29,M,BG,18.5,21.3,22.1,21.4,36.7,34.6,35.9,31.1,42.9,41.8,43.9,44.4
PC,TOTAL,Y16-29,M,CH,,0.6,1.9,2.1,0.8,0.8,1.1,0.6,0.8,1.0,1.7,2.0
PC,TOTAL,Y16-29,M,CY,,9.2,12.3,16.0,16.4,16.7,22.1,21.4,19.6,20.3,15.0,16.8
PC,TOTAL,Y16-29,M,CZ,2.4,2.5,3.1,3.8,4.4,5.7,5.5,6.3,7.1,8.0,6.1,7.8
PC,TOTAL,Y16-29,M,DE,5.5,6.7 b,1.8,3.8,3.1,3.8,4.5,4.5,5.3,3.9,4.5,5.4
PC,TOTAL,Y16-29,M,DK,1.9,3.0,2.1,3.2,3.9,3.7,6.0,4.2,5.3,4.6,2.3,2.8
PC,TOTAL,Y16-29,M,EA,,6.8,5.4,6.3 e,6.6 e,7.5 e,8.3 e,8.3 e,8.4 e,8.7 e,7.2 e,6.8 e
PC,TOTAL,Y16-29,M,EA18,,6.8,5.4,6.2,6.6,7.4,8.2,8.3,8.5,8.8,7.4,6.9
PC,TOTAL,Y16-29,M,EA19,,6.8,5.4,6.3,6.6,7.5,8.3,8.3,8.6,9.0,7.5,7.1
PC,TOTAL,Y16-29,M,EE,1.6,2.4,3.6,3.7,2.6,3.8,3.8,5.8,8.4,10.1,10.4,9.7
PC,TOTAL,Y16-29,M,EL,,20.5,19.4,20.1,27.8,30.0,29.2,28.0,27.3,28.4,17.9,12.1
PC,TOTAL,Y16-29,M,ES,9.5,9.4,5.7,6.3,6.4,7.8,8.3,7.7,6.7,8.5,5.4,5.8
PC,TOTAL,Y16-29,M,EU,,,5.9 e,6.7,7.3,8.8,9.6,10.4,11.3,11.5,9.9,9.4
PC,TOTAL,Y16-29,M,EU27_2007,,,5.9 e,6.7,7.3,8.7,9.6,10.4,11.2,11.5,9.8,9.4
PC,TOTAL,Y16-29,M,EU27_2020,,7.0,5.9 e,6.8 e,7.7 e,9.0 e,9.8 e,10.3 e,11.2 e,11.5 e,10.2 e,10.1 e
PC,TOTAL,Y16-29,M,EU28,,,5.9 e,6.7,7.3,8.8,9.6,10.4,11.3,11.5,9.9,9.4
PC,TOTAL,Y16-29,M,FI,1.2,4.7,4.7,4.8,2.9,3.0,4.5,4.0,3.6,3.3,3.0,3.0
PC,TOTAL,Y16-29,M,FR,,5.3 b,5.1,5.2,5.3,5.3,5.9,6.2,6.7,6.9,6.0,7.0
PC,TOTAL,Y16-29,M,HR,5.7,5.4,6.4,6.8,9.2,13.8,13.4,14.4,14.8,15.1,17.7,13.9
PC,TOTAL,Y16-29,M,HU,,7.1,8.3,9.9,16.4,19.2,21.9,26.4,32.6,29.3,26.6,24.9
PC,TOTAL,Y16-29,M,IE,3.8,4.1 b,7.3,8.3,6.8,9.1,12.5,12.6,12.1,12.6,10.4,5.1
PC,TOTAL,Y16-29,M,IS,,,,0.4,0.6,0.7,0.3,0.3,1.8,1.5,2.9,1.0
PC,TOTAL,Y16-29,M,IT,8.0 p,7.9,9.7,10.3,11.8,14.1,15.2,14.5,14.3,16.9,12.6,8.5
PC,TOTAL,Y16-29,M,LT,,7.0,8.6,11.0,13.6,14.0,17.2,11.8,12.0,22.3,20.7,23.7
PC,TOTAL,Y16-29,M,LU,,3.0 b,2.2,1.8,0.9,2.7,2.9,1.7,1.5,1.7,2.6,0.7
PC,TOTAL,Y16-29,M,LV,5.3,7.1,6.4,8.4,10.3,12.0,14.8,16.7,22.7,22.4,34.1,27.6
PC,TOTAL,Y16-29,M,ME,,13.7,11.1,13.5,12.0,17.2,16.8,13.2,11.4,,,
PC,TOTAL,Y16-29,M,MK,,29.9,32.7,32.5,32.7,29.7,30.2,36.5,40.7,44.4,41.3,35.9
PC,TOTAL,Y16-29,M,MT,,2.7,4.4,3.2,3.7,5.9,11.6,11.8,12.4,9.6,6.2,7.7
PC,TOTAL,Y16-29,M,NL,,1.7,1.4,2.1,3.6,1.7,1.7,0.7,2.3,1.4,4.8,3.5
PC,TOTAL,Y16-29,M,NO,,2.6,3.2,3.1,4.3,2.0,1.7,1.8,3.5,2.3,5.1,4.1
PC,TOTAL,Y16-29,M,PL,,3.0,2.8,4.9,5.2,7.7,8.1,10.5,12.2,13.5,13.0,14.6
PC,TOTAL,Y16-29,M,PT,,5.9,6.9,8.4,8.8,8.9,11.8,11.7,13.1,8.9,7.1,9.3
PC,TOTAL,Y16-29,M,RO,15.9,16.2,14.6,16.3,21.2,27.3,26.7,31.4,33.6,33.1,32.0,31.7
PC,TOTAL,Y16-29,M,RS,,13.0,14.4,14.1,17.6,22.0,23.8,29.3,29.5,,,
PC,TOTAL,Y16-29,M,SE,2.7,1.5,2.0,1.5,1.2,2.2,2.8,1.2,3.0,1.5,2.4,2.1
PC,TOTAL,Y16-29,M,SI,,1.8,1.7,2.7,4.4,5.3,3.9,6.3,6.0,6.3,6.0,6.5
PC,TOTAL,Y16-29,M,SK,,6.4,9.0,6.8,7.0,9.6,9.4,10.7,11.6,10.9,11.0,12.2
PC,TOTAL,Y16-29,M,TR,,29.4,27.9,27.9,29.2,33.8,28.4,28.5,43.1,57.1,58.9,60.6
PC,TOTAL,Y16-29,M,UK,,,,6.0,4.7 b,7.2,8.4,11.2,11.5,11.7,7.4,5.1
PC,TOTAL,Y16-29,M,XK,,,,43.2,,,,,,,,
PC,TOTAL,Y16-29,T,AL,,33.6,37.1,38.1,41.1,,,,,,,
PC,TOTAL,Y16-29,T,AT,3.0,2.6,2.8,3.1,5.1,4.1,4.1,4.6,4.1,4.5,3.9,5.0
PC,TOTAL,Y16-29,T,BE,3.6,5.1,5.1 b,5.6,5.8,7.1,7.3,9.4,7.2,8.4,6.0,7.2
PC,TOTAL,Y16-29,T,BG,17.4,20.2,20.7,20.2,34.4,34.2,34.9,31.4,42.1,42.8,42.8,44.2
PC,TOTAL,Y16-29,T,CH,,1.4,1.9,2.1,1.0,2.0,1.3,1.0,0.8,1.1,1.6,1.7
PC,TOTAL,Y16-29,T,CY,,9.0,11.9,13.7,16.0,16.8,20.9,20.1,19.3,19.3,13.7,15.1
PC,TOTAL,Y16-29,T,CZ,2.7,3.4,3.9,4.1,4.7,6.1,6.3,6.9,8.0,7.7,6.0,8.0
PC,TOTAL,Y16-29,T,DE,5.4,6.4 b,2.3,3.8,3.8,3.9,4.5,5.0,5.6,4.4,5.3,5.6
PC,TOTAL,Y16-29,T,DK,2.3,3.7,2.5,5.4,3.9,3.5,6.8,4.9,5.7,4.4,3.4,4.1
PC,TOTAL,Y16-29,T,EA,,6.8,5.4,6.3 e,6.6 e,7.5 e,8.0 e,8.5 e,8.5 e,8.8 e,7.5 e,7.0 e
PC,TOTAL,Y16-29,T,EA18,,6.7,5.4,6.2,6.6,7.4,7.9,8.5,8.6,8.9,7.7,7.1
PC,TOTAL,Y16-29,T,EA19,,6.8,5.4,6.3,6.6,7.5,8.0,8.5,8.7,9.0,7.8,7.3
PC,TOTAL,Y16-29,T,EE,1.4,2.6,3.2,3.5,2.8,3.7,3.5,5.6,7.5,9.4,9.6,9.4
PC,TOTAL,Y16-29,T,EL,,21.2,19.5,20.0,27.0,30.0,29.0,28.5,27.4,27.0,19.0,14.1
PC,TOTAL,Y16-29,T,ES,9.7,8.9,5.8,6.9,6.6,8.4,8.4,8.8,7.4,7.7,6.0,6.4
PC,TOTAL,Y16-29,T,EU,,,6.0 e,6.8,7.4,8.6,9.3,10.4,11.2,11.5,10.1,9.7
PC,TOTAL,Y16-29,T,EU27_2007,,,6.0 e,6.8,7.4,8.6,9.2,10.4,11.2,11.5,10.0,9.6
PC,TOTAL,Y16-29,T,EU27_2020,,6.9,5.8 e,6.8 e,7.7 e,8.9 e,9.5 e,10.3 e,11.2 e,11.5 e,10.4 e,10.1 e
PC,TOTAL,Y16-29,T,EU28,,,6.0 e,6.8,7.4,8.6,9.3,10.4,11.2,11.5,10.1,9.7
PC,TOTAL,Y16-29,T,FI,2.3,4.7,4.2,4.3,2.9,2.8,3.7,5.1,3.9,3.9,4.1,4.0
PC,TOTAL,Y16-29,T,FR,,5.8 b,4.9,5.4,5.0,4.9,5.4,5.9,6.5,7.2,6.5,6.9
PC,TOTAL,Y16-29,T,HR,5.2,5.1,6.3,6.7,8.7,12.7,13.2,14.4,14.4,16.2,15.9,14.1
PC,TOTAL,Y16-29,T,HU,,7.9,9.3,11.0,16.5,18.5,22.1,26.6,31.9,29.4,26.6,24.6
PC,TOTAL,Y16-29,T,IE,4.7,4.7 b,7.5,7.3,6.7,9.3,12.3,12.5,12.2,13.1,9.6,6.9
PC,TOTAL,Y16-29,T,IS,,,,0.5,1.2,1.7,1.2,0.6,2.0,1.7,3.2,1.6
PC,TOTAL,Y16-29,T,IT,7.6 p,7.7,8.9,10.0,11.2,13.4,14.0,13.5,14.0,16.7,12.4,8.5
PC,TOTAL,Y16-29,T,LT,,7.9,8.7,10.9,12.2,12.6,15.5,12.5,14.0,20.1,17.7,19.9
PC,TOTAL,Y16-29,T,LU,,2.6 b,1.9,1.7,0.9,2.1,3.0,1.6,1.6,1.7,2.3,0.9
PC,TOTAL,Y16-29,T,LV,4.6,6.8,6.0,7.6,10.0,11.5,14.8,17.1,20.8,23.8,32.6,27.0
PC,TOTAL,Y16-29,T,ME,,13.9,11.6,14.0,12.8,15.9,16.0,13.8,10.5,,,
PC,TOTAL,Y16-29,T,MK,,28.6,31.8,31.7,31.8,29.0,28.7,35.5,39.4,41.6,39.3,34.0
PC,TOTAL,Y16-29,T,MT,,2.3,4.1,2.7,2.8,5.0,10.7,11.2,12.0,9.7,7.2,7.5
PC,TOTAL,Y16-29,T,NL,,2.1,1.8,2.0,3.1,2.2,1.8,2.9,3.4,2.1,2.9,3.4
PC,TOTAL,Y16-29,T,NO,,2.0,3.0,3.0,3.5,2.4,1.9,1.6,3.7,3.1,4.7,3.6
PC,TOTAL,Y16-29,T,PL,,2.7,3.1,4.2,5.5,7.1,8.1,10.1,12.1,13.0,12.6,14.4
PC,TOTAL,Y16-29,T,PT,,4.7,6.6,7.6,8.3,9.6,11.1,12.1,12.6,9.0,8.5,8.6
PC,TOTAL,Y16-29,T,RO,16.3,16.1,14.6,17.2,20.9,26.9,25.0,28.8,31.9,33.2,31.8,30.4
PC,TOTAL,Y16-29,T,RS,,12.8,15.1,14.4,17.1,20.0,22.8,27.1,28.2,,,
PC,TOTAL,Y16-29,T,SE,2.0,1.2,1.8,2.0,1.0,1.3,1.9,0.9,2.9,1.6,2.2,2.2
PC,TOTAL,Y16-29,T,SI,,2.6,1.7,3.0,4.0,4.6,4.7,6.4,6.0,5.8,5.3,5.4
PC,TOTAL,Y16-29,T,SK,,6.3,8.5,7.4,7.1,9.4,8.8,10.2,10.9,10.8,10.9,12.6
PC,TOTAL,Y16-29,T,TR,,29.3,27.7,27.7,29.6,33.8,28.6,29.0,43.7,56.9,59.0,60.9
PC,TOTAL,Y16-29,T,UK,,,,6.8,5.4 b,7.0,8.2,11.1,11.5,12.0,7.9,6.5
PC,TOTAL,Y16-29,T,XK,,,,43.0,,,,,,,,
PC,TOTAL,Y16-64,F,AL,,33.7,36.4,38.0,40.7,,,,,,,
PC,TOTAL,Y16-64,F,AT,2.4,2.6,3.0,3.1,4.2,3.4,3.8,4.4,4.3,4.4,4.4,5.0
PC,TOTAL,Y16-64,F,BE,3.4,4.4,5.2 b,5.9,6.2,6.4,6.7,6.5,5.2,6.6,5.5,6.2
PC,TOTAL,Y16-64,F,BG,13.8,16.5,17.4,17.5,27.9,30.4,31.9,30.1,40.0,41.7,40.8,43.1
PC,TOTAL,Y16-64,F,CH,,1.3,2.1,2.3,1.5,2.2,1.6,1.2,0.9,0.9,1.2,1.4
PC,TOTAL,Y16-64,F,CY,,8.5,9.4,10.2,12.3,14.1,16.0,16.3,16.5,15.7,11.9,11.5
PC,TOTAL,Y16-64,F,CZ,2.9,3.3,3.6,3.7,4.6,5.7,6.2,7.3,7.5,7.1,6.4,7.0
PC,TOTAL,Y16-64,F,DE,4.5,5.2 b,3.2,3.9,4.5,4.4,4.9,5.4,5.7,5.0,5.7,4.9
PC,TOTAL,Y16-64,F,DK,2.9,2.7,2.6,4.5,3.6,2.6,4.3,3.4,4.5,2.7,3.1,3.1
PC,TOTAL,Y16-64,F,EA,,6.2,5.4,5.9 e,6.4 e,7.1 e,7.4 e,8.0 e,7.8 e,7.8 e,6.9 e,6.1 e
PC,TOTAL,Y16-64,F,EA18,,6.2,5.4,5.9,6.3,7.1,7.4,8.0,7.9,7.9,7.0,6.2
PC,TOTAL,Y16-64,F,EA19,,6.2,5.4,5.9,6.4,7.1,7.4,8.0,8.0,8.0,7.1,6.4
PC,TOTAL,Y16-64,F,EE,1.8,2.7,3.5,4.2,3.7,4.8,4.2,6.3,7.7,10.0,9.0,9.0
PC,TOTAL,Y16-64,F,EL,,18.3,17.3,17.4,22.0,24.0,23.4,23.2,21.8,20.7,15.5,11.4
PC,TOTAL,Y16-64,F,ES,8.2,7.7,5.3,5.9,5.6,6.9,7.0,7.9,6.5,5.9,5.0,5.2
PC,TOTAL,Y16-64,F,EU,,,5.7 e,6.3,7.0,7.9,8.4,9.4,10.0,10.1,9.0,8.6
PC,TOTAL,Y16-64,F,EU27_2007,,,5.7 e,6.3,7.0,7.9,8.3,9.3,10.0,10.1,9.0,8.5
PC,TOTAL,Y16-64,F,EU27_2020,,6.3,5.7 e,6.4 e,7.3 e,8.2 e,8.6 e,9.5 e,10.1 e,10.3 e,9.5 e,9.0 e
PC,TOTAL,Y16-64,F,EU28,,,5.7 e,6.3,7.0,7.9,8.4,9.4,10.0,10.1,9.0,8.6
PC,TOTAL,Y16-64,F,FI,2.4,3.3,2.9,3.6,2.7,2.8,2.8,3.9,3.4,3.6,3.8,3.7
