unit,barrier,age,sex,time,geo,v,flag
THS,PERC_DCRIM,Y45-64,T,2012,DK,101.1,
THS,PERC_DCRIM,Y45-64,T,2012,DE,1129.8,
THS,PERC_DCRIM,Y45-64,T,2012,EE,9.2,u
THS,PERC_DCRIM,Y45-64,T,2012,EL,64.6,
THS,PERC_DCRIM,Y45-64,T,2012,ES,433.6,
THS,PERC_DCRIM,Y45-64,T,2012,FR,740.9,
THS,PERC_DCRIM,Y45-64,T,2012,IT,206.9,u
THS,PERC_DCRIM,Y45-64,T,2012,CY,7.0,u
THS,PERC_DCRIM,Y45-64,T,2012,LV,17.0,
THS,PERC_DCRIM,Y45-64,T,2012,LT,34.3,
THS,PERC_DCRIM,Y45-64,T,2012,LU,7.4,
THS,PERC_DCRIM,Y45-64,T,2012,HU,162.0,
THS,PERC_DCRIM,Y45-64,T,2012,NL,226.4,
THS,PERC_DCRIM,Y45-64,T,2012,AT,85.0,
THS,PERC_DCRIM,Y45-64,T,2012,PL,493.9,
THS,PERC_DCRIM,Y45-64,T,2012,PT,71.6,u
THS,PERC_DCRIM,Y45-64,T,2012,RO,132.8,
THS,PERC_DCRIM,Y45-64,T,2012,SI,18.2,u
THS,PERC_DCRIM,Y45-64,T,2012,SK,85.6,
THS,PERC_DCRIM,Y45-64,T,2012,FI,65.4,
THS,PERC_DCRIM,Y45-64,T,2012,SE,106.6,
THS,PERC_DCRIM,Y45-64,T,2012,EEA,6015.6,e
THS,PERC_DCRIM,Y45-64,T,2012,IS,4.2,u
THS,PERC_DCRIM,Y45-64,T,2012,NO,75.5,
THS,PERC_DCRIM,Y45-64,T,2012,UK,1445.8,
THS,PERC_DCRIM,Y_GE15,F,2012,EU27_2007,8239.6,e
THS,PERC_DCRIM,Y_GE15,F,2012,BE,230.9,
THS,PERC_DCRIM,Y_GE15,F,2012,BG,69.0,
THS,PERC_DCRIM,Y_GE15,F,2012,CZ,127.5,
THS,PERC_DCRIM,Y_GE15,F,2012,DK,130.3,
THS,PERC_DCRIM,Y_GE15,F,2012,DE,1820.1,
THS,PERC_DCRIM,Y_GE15,F,2012,EE,14.7,
THS,PERC_DCRIM,Y_GE15,F,2012,EL,80.8,
THS,PERC_DCRIM,Y_GE15,F,2012,ES,664.9,
THS,PERC_DCRIM,Y_GE15,F,2012,FR,869.4,
THS,PERC_DCRIM,Y_GE15,F,2012,IT,456.2,
THS,PERC_DCRIM,Y_GE15,F,2012,CY,6.9,
THS,PERC_DCRIM,Y_GE15,F,2012,LV,24.1,
THS,PERC_DCRIM,Y_GE15,F,2012,LT,46.7,
THS,PERC_DCRIM,Y_GE15,F,2012,LU,8.9,
THS,PERC_DCRIM,Y_GE15,F,2012,HU,207.8,
THS,PERC_DCRIM,Y_GE15,F,2012,MT,1.8,u
THS,PERC_DCRIM,Y_GE15,F,2012,NL,337.0,
THS,PERC_DCRIM,Y_GE15,F,2012,AT,114.6,
THS,PERC_DCRIM,Y_GE15,F,2012,PL,571.9,
THS,PERC_DCRIM,Y_GE15,F,2012,PT,65.3,
THS,PERC_DCRIM,Y_GE15,F,2012,RO,225.3,
THS,PERC_DCRIM,Y_GE15,F,2012,SI,27.1,
THS,PERC_DCRIM,Y_GE15,F,2012,SK,64.5,
THS,PERC_DCRIM,Y_GE15,F,2012,FI,78.9,
THS,PERC_DCRIM,Y_GE15,F,2012,SE,184.0,
THS,PERC_DCRIM,Y_GE15,F,2012,EEA,8396.2,e
THS,PERC_DCRIM,Y_GE15,F,2012,IS,7.4,
THS,PERC_DCRIM,Y_GE15,F,2012,NO,149.2,
THS,PERC_DCRIM,Y_GE15,F,2012,UK,1810.9,
THS,PERC_DCRIM,Y_GE15,M,2012,EU27_2007,6250.6,e
THS,PERC_DCRIM,Y_GE15,M,2012,BE,130.3,
THS,PERC_DCRIM,Y_GE15,M,2012,BG,62.7,
THS,PERC_DCRIM,Y_GE15,M,2012,CZ,107.7,
THS,PERC_DCRIM,Y_GE15,M,2012,DK,92.9,
THS,PERC_DCRIM,Y_GE15,M,2012,DE,1186.3,
THS,PERC_DCRIM,Y_GE15,M,2012,EE,10.9,
THS,PERC_DCRIM,Y_GE15,M,2012,EL,83.6,
THS,PERC_DCRIM,Y_GE15,M,2012,ES,414.8,
THS,PERC_DCRIM,Y_GE15,M,2012,FR,697.8,
THS,PERC_DCRIM,Y_GE15,M,2012,IT,436.2,
THS,PERC_DCRIM,Y_GE15,M,2012,CY,8.8,
THS,PERC_DCRIM,Y_GE15,M,2012,LV,15.7,
THS,PERC_DCRIM,Y_GE15,M,2012,LT,28.9,
THS,PERC_DCRIM,Y_GE15,M,2012,LU,7.1,
THS,PERC_DCRIM,Y_GE15,M,2012,HU,155.4,
THS,PERC_DCRIM,Y_GE15,M,2012,MT,2.0,u
THS,PERC_DCRIM,Y_GE15,M,2012,NL,176.6,
THS,PERC_DCRIM,Y_GE15,M,2012,AT,57.9,
THS,PERC_DCRIM,Y_GE15,M,2012,PL,434.9,
THS,PERC_DCRIM,Y_GE15,M,2012,PT,73.4,
THS,PERC_DCRIM,Y_GE15,M,2012,RO,213.4,
THS,PERC_DCRIM,Y_GE15,M,2012,SI,14.7,
THS,PERC_DCRIM,Y_GE15,M,2012,SK,63.4,
THS,PERC_DCRIM,Y_GE15,M,2012,FI,64.3,
THS,PERC_DCRIM,Y_GE15,M,2012,SE,105.6,
THS,PERC_DCRIM,Y_GE15,M,2012,EEA,6327.7,e
THS,PERC_DCRIM,Y_GE15,M,2012,IS,4.0,
THS,PERC_DCRIM,Y_GE15,M,2012,NO,73.1,
THS,PERC_DCRIM,Y_GE15,M,2012,UK,1605.5,
THS,PERC_DCRIM,Y_GE15,T,2012,EU27_2007,14490.2,e
THS,PERC_DCRIM,Y_GE15,T,2012,BE,361.2,
THS,PERC_DCRIM,Y_GE15,T,2012,BG,131.6,
THS,PERC_DCRIM,Y_GE15,T,2012,CZ,235.2,
THS,PERC_DCRIM,Y_GE15,T,2012,DK,223.2,
THS,PERC_DCRIM,Y_GE15,T,2012,DE,3006.4,
THS,PERC_DCRIM,Y_GE15,T,2012,EE,25.6,
THS,PERC_DCRIM,Y_GE15,T,2012,EL,164.4,
THS,PERC_DCRIM,Y_GE15,T,2012,ES,1079.7,
THS,PERC_DCRIM,Y_GE15,T,2012,FR,1567.1,
THS,PERC_DCRIM,Y_GE15,T,2012,IT,892.5,
THS,PERC_DCRIM,Y_GE15,T,2012,CY,15.7,
THS,PERC_DCRIM,Y_GE15,T,2012,LV,39.8,
THS,PERC_DCRIM,Y_GE15,T,2012,LT,75.6,
THS,PERC_DCRIM,Y_GE15,T,2012,LU,16.0,
THS,PERC_DCRIM,Y_GE15,T,2012,HU,363.2,
THS,PERC_DCRIM,Y_GE15,T,2012,MT,3.8,u
THS,PERC_DCRIM,Y_GE15,T,2012,NL,513.6,
THS,PERC_DCRIM,Y_GE15,T,2012,AT,172.6,
THS,PERC_DCRIM,Y_GE15,T,2012,PL,1006.8,
THS,PERC_DCRIM,Y_GE15,T,2012,PT,138.6,
THS,PERC_DCRIM,Y_GE15,T,2012,RO,438.7,
THS,PERC_DCRIM,Y_GE15,T,2012,SI,41.8,
THS,PERC_DCRIM,Y_GE15,T,2012,SK,127.9,
THS,PERC_DCRIM,Y_GE15,T,2012,FI,143.1,
THS,PERC_DCRIM,Y_GE15,T,2012,SE,289.7,
THS,PERC_DCRIM,Y_GE15,T,2012,EEA,14723.9,e
THS,PERC_DCRIM,Y_GE15,T,2012,IS,11.3,
THS,PERC_DCRIM,Y_GE15,T,2012,NO,222.3,
THS,PERC_DCRIM,Y_GE15,T,2012,UK,3416.4,
THS,PERC_DCRIM,Y_GE65,F,2012,EU27_2007,1994.6,e
THS,PERC_DCRIM,Y_GE65,F,2012,BE,38.8,u
THS,PERC_DCRIM,Y_GE65,F,2012,BG,25.4,u
THS,PERC_DCRIM,Y_GE65,F,2012,CZ,49.9,
THS,PERC_DCRIM,Y_GE65,F,2012,DK,18.9,u
THS,PERC_DCRIM,Y_GE65,F,2012,DE,576.5,
THS,PERC_DCRIM,Y_GE65,F,2012,EE,4.2,u
THS,PERC_DCRIM,Y_GE65,F,2012,EL,31.4,u
THS,PERC_DCRIM,Y_GE65,F,2012,ES,183.9,
THS,PERC_DCRIM,Y_GE65,F,2012,FR,116.9,
THS,PERC_DCRIM,Y_GE65,F,2012,IT,195.5,
THS,PERC_DCRIM,Y_GE65,F,2012,LV,7.9,u
THS,PERC_DCRIM,Y_GE65,F,2012,LT,12.6,u
THS,PERC_DCRIM,Y_GE65,F,2012,LU,2.4,u
THS,PERC_DCRIM,Y_GE65,F,2012,HU,59.1,
THS,PERC_DCRIM,Y_GE65,F,2012,NL,34.5,u
THS,PERC_DCRIM,Y_GE65,F,2012,AT,30.3,u
THS,PERC_DCRIM,Y_GE65,F,2012,PL,177.1,
THS,PERC_DCRIM,Y_GE65,F,2012,PT,10.4,u
THS,PERC_DCRIM,Y_GE65,F,2012,RO,126.4,
THS,PERC_DCRIM,Y_GE65,F,2012,SI,8.5,u
THS,PERC_DCRIM,Y_GE65,F,2012,FI,11.9,u
THS,PERC_DCRIM,Y_GE65,F,2012,SE,19.9,u
THS,PERC_DCRIM,Y_GE65,F,2012,EEA,2002.0,e
THS,PERC_DCRIM,Y_GE65,F,2012,UK,241.4,
THS,PERC_DCRIM,Y_GE65,M,2012,EU27_2007,1135.7,e
THS,PERC_DCRIM,Y_GE65,M,2012,BE,20.6,u
THS,PERC_DCRIM,Y_GE65,M,2012,BG,11.6,u
THS,PERC_DCRIM,Y_GE65,M,2012,CZ,46.6,
THS,PERC_DCRIM,Y_GE65,M,2012,DK,16.7,u
THS,PERC_DCRIM,Y_GE65,M,2012,DE,189.3,
THS,PERC_DCRIM,Y_GE65,M,2012,EE,1.6,u
THS,PERC_DCRIM,Y_GE65,M,2012,EL,20.7,u
THS,PERC_DCRIM,Y_GE65,M,2012,ES,100.3,
THS,PERC_DCRIM,Y_GE65,M,2012,FR,111.7,
THS,PERC_DCRIM,Y_GE65,M,2012,IT,189.7,
THS,PERC_DCRIM,Y_GE65,M,2012,LV,0.9,u
THS,PERC_DCRIM,Y_GE65,M,2012,LT,6.8,u
THS,PERC_DCRIM,Y_GE65,M,2012,LU,0.9,u
THS,PERC_DCRIM,Y_GE65,M,2012,HU,29.0,
THS,PERC_DCRIM,Y_GE65,M,2012,NL,21.1,u
THS,PERC_DCRIM,Y_GE65,M,2012,AT,11.5,u
THS,PERC_DCRIM,Y_GE65,M,2012,PL,49.7,
THS,PERC_DCRIM,Y_GE65,M,2012,PT,5.7,u
THS,PERC_DCRIM,Y_GE65,M,2012,RO,102.1,
THS,PERC_DCRIM,Y_GE65,M,2012,SI,2.3,u
THS,PERC_DCRIM,Y_GE65,M,2012,FI,7.1,u
THS,PERC_DCRIM,Y_GE65,M,2012,SE,23.1,u
THS,PERC_DCRIM,Y_GE65,M,2012,EEA,1138.7,e
THS,PERC_DCRIM,Y_GE65,M,2012,UK,162.7,
THS,PERC_DCRIM,Y_GE65,T,2012,EU27_2007,3130.3,e
THS,PERC_DCRIM,Y_GE65,T,2012,BE,59.4,u
THS,PERC_DCRIM,Y_GE65,T,2012,BG,37.0,u
THS,PERC_DCRIM,Y_GE65,T,2012,CZ,96.5,
THS,PERC_DCRIM,Y_GE65,T,2012,DK,35.6,u
THS,PERC_DCRIM,Y_GE65,T,2012,DE,765.8,
THS,PERC_DCRIM,Y_GE65,T,2012,EE,5.8,u
THS,PERC_DCRIM,Y_GE65,T,2012,EL,52.1,u
THS,PERC_DCRIM,Y_GE65,T,2012,ES,284.2,
THS,PERC_DCRIM,Y_GE65,T,2012,FR,228.6,
THS,PERC_DCRIM,Y_GE65,T,2012,IT,385.2,
THS,PERC_DCRIM,Y_GE65,T,2012,LV,8.7,u
THS,PERC_DCRIM,Y_GE65,T,2012,LT,19.5,u
THS,PERC_DCRIM,Y_GE65,T,2012,LU,3.3,u
THS,PERC_DCRIM,Y_GE65,T,2012,HU,88.1,
THS,PERC_DCRIM,Y_GE65,T,2012,NL,55.6,u
THS,PERC_DCRIM,Y_GE65,T,2012,AT,41.9,u
THS,PERC_DCRIM,Y_GE65,T,2012,PL,226.7,
THS,PERC_DCRIM,Y_GE65,T,2012,PT,16.1,u
THS,PERC_DCRIM,Y_GE65,T,2012,RO,228.5,
THS,PERC_DCRIM,Y_GE65,T,2012,SI,10.7,u
THS,PERC_DCRIM,Y_GE65,T,2012,FI,19.0,u
THS,PERC_DCRIM,Y_GE65,T,2012,SE,43.0,u
THS,PERC_DCRIM,Y_GE65,T,2012,EEA,3140.8,e
THS,PERC_DCRIM,Y_GE65,T,2012,UK,404.1,
THS,P_ESS,Y15-44,F,2012,EU27_2007,1555.6,e
THS,P_ESS,Y15-44,F,2012,BE,33.7,u
THS,P_ESS,Y15-44,F,2012,BG,63.0,
THS,P_ESS,Y15-44,F,2012,CZ,42.2,u
THS,P_ESS,Y15-44,F,2012,DK,33.6,
THS,P_ESS,Y15-44,F,2012,DE,152.7,
THS,P_ESS,Y15-44,F,2012,EE,6.3,u
THS,P_ESS,Y15-44,F,2012,EL,43.7,
THS,P_ESS,Y15-44,F,2012,ES,56.8,u
THS,P_ESS,Y15-44,F,2012,FR,103.6,
THS,P_ESS,Y15-44,F,2012,IT,191.7,
THS,P_ESS,Y15-44,F,2012,CY,4.2,u
THS,P_ESS,Y15-44,F,2012,LV,16.9,
THS,P_ESS,Y15-44,F,2012,LT,24.6,
THS,P_ESS,Y15-44,F,2012,HU,100.2,
THS,P_ESS,Y15-44,F,2012,MT,1.2,u
THS,P_ESS,Y15-44,F,2012,NL,61.5,u
THS,P_ESS,Y15-44,F,2012,AT,21.9,u
THS,P_ESS,Y15-44,F,2012,PL,167.8,
THS,P_ESS,Y15-44,F,2012,PT,19.8,u
THS,P_ESS,Y15-44,F,2012,RO,92.4,
THS,P_ESS,Y15-44,F,2012,SI,7.3,u
THS,P_ESS,Y15-44,F,2012,SK,19.5,u
THS,P_ESS,Y15-44,F,2012,FI,24.1,u
THS,P_ESS,Y15-44,F,2012,EEA,1572.0,e
THS,P_ESS,Y15-44,F,2012,IS,1.3,u
THS,P_ESS,Y15-44,F,2012,UK,244.1,
THS,P_ESS,Y15-44,M,2012,EU27_2007,1168.1,e
THS,P_ESS,Y15-44,M,2012,BE,27.9,u
THS,P_ESS,Y15-44,M,2012,BG,62.4,
THS,P_ESS,Y15-44,M,2012,CZ,16.7,u
THS,P_ESS,Y15-44,M,2012,DK,14.5,
THS,P_ESS,Y15-44,M,2012,DE,143.6,
THS,P_ESS,Y15-44,M,2012,EE,3.2,u
THS,P_ESS,Y15-44,M,2012,EL,42.2,
THS,P_ESS,Y15-44,M,2012,ES,53.7,u
THS,P_ESS,Y15-44,M,2012,FR,75.7,
THS,P_ESS,Y15-44,M,2012,IT,175.9,
THS,P_ESS,Y15-44,M,2012,CY,3.5,u
THS,P_ESS,Y15-44,M,2012,LV,10.9,
THS,P_ESS,Y15-44,M,2012,LT,14.6,
THS,P_ESS,Y15-44,M,2012,LU,0,
THS,P_ESS,Y15-44,M,2012,HU,81.6,
THS,P_ESS,Y15-44,M,2012,MT,0.9,u
THS,P_ESS,Y15-44,M,2012,NL,36.7,u
THS,P_ESS,Y15-44,M,2012,AT,5.4,u
THS,P_ESS,Y15-44,M,2012,PL,125.1,
THS,P_ESS,Y15-44,M,2012,PT,11.8,u
THS,P_ESS,Y15-44,M,2012,RO,80.9,
THS,P_ESS,Y15-44,M,2012,SI,5.4,u
THS,P_ESS,Y15-44,M,2012,SK,15.6,u
THS,P_ESS,Y15-44,M,2012,FI,5.1,u
THS,P_ESS,Y15-44,M,2012,EEA,1177.4,e
THS,P_ESS,Y15-44,M,2012,IS,0.8,u
THS,P_ESS,Y15-44,M,2012,UK,151.3,
THS,P_ESS,Y15-44,T,2012,EU27_2007,2723.7,e
THS,P_ESS,Y15-44,T,2012,BE,61.6,u
THS,P_ESS,Y15-44,T,2012,BG,125.4,
THS,P_ESS,Y15-44,T,2012,CZ,58.9,u
THS,P_ESS,Y15-44,T,2012,DK,48.1,
THS,P_ESS,Y15-44,T,2012,DE,296.3,
THS,P_ESS,Y15-44,T,2012,EE,9.5,u
THS,P_ESS,Y15-44,T,2012,EL,85.9,
THS,P_ESS,Y15-44,T,2012,ES,110.5,u
THS,P_ESS,Y15-44,T,2012,FR,179.3,
THS,P_ESS,Y15-44,T,2012,IT,367.5,
THS,P_ESS,Y15-44,T,2012,CY,7.8,u
THS,P_ESS,Y15-44,T,2012,LV,27.7,
THS,P_ESS,Y15-44,T,2012,LT,39.2,
THS,P_ESS,Y15-44,T,2012,HU,181.8,
THS,P_ESS,Y15-44,T,2012,MT,2.1,u
THS,P_ESS,Y15-44,T,2012,NL,98.2,u
THS,P_ESS,Y15-44,T,2012,AT,27.3,u
THS,P_ESS,Y15-44,T,2012,PL,292.9,
THS,P_ESS,Y15-44,T,2012,PT,31.6,u
THS,P_ESS,Y15-44,T,2012,RO,173.3,
THS,P_ESS,Y15-44,T,2012,SI,12.7,u
THS,P_ESS,Y15-44,T,2012,SK,35.1,u
THS,P_ESS,Y15-44,T,2012,FI,29.2,u
THS,P_ESS,Y15-44,T,2012,EEA,2749.4,e
THS,P_ESS,Y15-44,T,2012,IS,2.2,u
THS,P_ESS,Y15-44,T,2012,UK,395.4,
THS,P_ESS,Y45-64,F,2012,EU27_2007,3675.0,e
THS,P_ESS,Y45-64,F,2012,BE,62.8,
THS,P_ESS,Y45-64,F,2012,BG,221.0,
THS,P_ESS,Y45-64,F,2012,CZ,67.1,
THS,P_ESS,Y45-64,F,2012,DK,22.2,u
THS,P_ESS,Y45-64,F,2012,DE,361.6,
THS,P_ESS,Y45-64,F,2012,EE,25.0,
THS,P_ESS,Y45-64,F,2012,EL,149.6,
THS,P_ESS,Y45-64,F,2012,ES,108.5,
THS,P_ESS,Y45-64,F,2012,FR,190.7,
THS,P_ESS,Y45-64,F,2012,IT,398.1,
THS,P_ESS,Y45-64,F,2012,CY,7.2,u
THS,P_ESS,Y45-64,F,2012,LV,45.3,
THS,P_ESS,Y45-64,F,2012,LT,54.3,
THS,P_ESS,Y45-64,F,2012,HU,267.4,
THS,P_ESS,Y45-64,F,2012,MT,4.4,
THS,P_ESS,Y45-64,F,2012,NL,85.9,
THS,P_ESS,Y45-64,F,2012,AT,48.5,u
THS,P_ESS,Y45-64,F,2012,PL,505.1,
THS,P_ESS,Y45-64,F,2012,PT,111.5,
THS,P_ESS,Y45-64,F,2012,RO,465.6,
THS,P_ESS,Y45-64,F,2012,SI,18.7,
THS,P_ESS,Y45-64,F,2012,SK,107.8,
THS,P_ESS,Y45-64,F,2012,FI,30.0,u
THS,P_ESS,Y45-64,F,2012,EEA,3689.3,e
THS,P_ESS,Y45-64,F,2012,IS,2.8,u
THS,P_ESS,Y45-64,F,2012,UK,301.5,
THS,P_ESS,Y45-64,M,2012,EU27_2007,2693.2,e
THS,P_ESS,Y45-64,M,2012,BE,13.6,
THS,P_ESS,Y45-64,M,2012,BG,170.4,
THS,P_ESS,Y45-64,M,2012,CZ,41.7,
THS,P_ESS,Y45-64,M,2012,DK,19.3,u
THS,P_ESS,Y45-64,M,2012,DE,326.9,
THS,P_ESS,Y45-64,M,2012,EE,14.9,
THS,P_ESS,Y45-64,M,2012,EL,110.1,
THS,P_ESS,Y45-64,M,2012,ES,84.6,
THS,P_ESS,Y45-64,M,2012,FR,115.1,
THS,P_ESS,Y45-64,M,2012,IT,185.4,
THS,P_ESS,Y45-64,M,2012,CY,7.0,u
THS,P_ESS,Y45-64,M,2012,LV,28.7,
THS,P_ESS,Y45-64,M,2012,LT,36.4,
THS,P_ESS,Y45-64,M,2012,HU,242.3,
THS,P_ESS,Y45-64,M,2012,MT,2.6,
THS,P_ESS,Y45-64,M,2012,NL,48.2,
THS,P_ESS,Y45-64,M,2012,AT,27.5,u
THS,P_ESS,Y45-64,M,2012,PL,415.2,
THS,P_ESS,Y45-64,M,2012,PT,78.8,
THS,P_ESS,Y45-64,M,2012,RO,412.0,
THS,P_ESS,Y45-64,M,2012,SI,16.5,
THS,P_ESS,Y45-64,M,2012,SK,57.4,
THS,P_ESS,Y45-64,M,2012,FI,12.8,u
THS,P_ESS,Y45-64,M,2012,EEA,2696.6,e
THS,P_ESS,Y45-64,M,2012,IS,0.9,u
THS,P_ESS,Y45-64,M,2012,UK,221.6,
THS,P_ESS,Y45-64,T,2012,EU27_2007,6368.2,e
THS,P_ESS,Y45-64,T,2012,BE,76.4,
THS,P_ESS,Y45-64,T,2012,BG,391.4,
THS,P_ESS,Y45-64,T,2012,CZ,108.8,
THS,P_ESS,Y45-64,T,2012,DK,41.5,u
THS,P_ESS,Y45-64,T,2012,DE,688.6,
THS,P_ESS,Y45-64,T,2012,EE,40.0,
THS,P_ESS,Y45-64,T,2012,EL,259.7,
THS,P_ESS,Y45-64,T,2012,ES,193.1,
THS,P_ESS,Y45-64,T,2012,FR,305.8,
THS,P_ESS,Y45-64,T,2012,IT,583.5,
THS,P_ESS,Y45-64,T,2012,CY,14.2,u
THS,P_ESS,Y45-64,T,2012,LV,73.9,
THS,P_ESS,Y45-64,T,2012,LT,90.7,
THS,P_ESS,Y45-64,T,2012,HU,509.7,
THS,P_ESS,Y45-64,T,2012,MT,7.0,
THS,P_ESS,Y45-64,T,2012,NL,134.1,
THS,P_ESS,Y45-64,T,2012,AT,76.0,u
THS,P_ESS,Y45-64,T,2012,PL,920.3,
THS,P_ESS,Y45-64,T,2012,PT,190.3,
THS,P_ESS,Y45-64,T,2012,RO,877.6,
THS,P_ESS,Y45-64,T,2012,SI,35.2,
THS,P_ESS,Y45-64,T,2012,SK,165.2,
THS,P_ESS,Y45-64,T,2012,FI,42.8,u
THS,P_ESS,Y45-64,T,2012,EEA,6386.0,e
THS,P_ESS,Y45-64,T,2012,IS,3.7,u
THS,P_ESS,Y45-64,T,2012,UK,523.1,
THS,P_ESS,Y_GE15,F,2012,EU27_2007,10008.2,e
THS,P_ESS,Y_GE15,F,2012,BE,119.7,
THS,P_ESS,Y_GE15,F,2012,BG,606.9,
THS,P_ESS,Y_GE15,F,2012,CZ,269.1,
THS,P_ESS,Y_GE15,F,2012,DK,68.2,
THS,P_ESS,Y_GE15,F,2012,DE,850.8,
THS,P_ESS,Y_GE15,F,2012,EE,70.7,
THS,P_ESS,Y_GE15,F,2012,EL,515.9,
THS,P_ESS,Y_GE15,F,2012,ES,335.6,
THS,P_ESS,Y_GE15,F,2012,FR,443.6,
THS,P_ESS,Y_GE15,F,2012,IT,1626.9,
THS,P_ESS,Y_GE15,F,2012,CY,19.2,
THS,P_ESS,Y_GE15,F,2012,LV,138.8,
THS,P_ESS,Y_GE15,F,2012,LT,151.5,
THS,P_ESS,Y_GE15,F,2012,HU,673.9,
THS,P_ESS,Y_GE15,F,2012,MT,11.5,
THS,P_ESS,Y_GE15,F,2012,NL,191.5,
THS,P_ESS,Y_GE15,F,2012,AT,93.2,
THS,P_ESS,Y_GE15,F,2012,PL,1346.0,
THS,P_ESS,Y_GE15,F,2012,PT,265.1,
THS,P_ESS,Y_GE15,F,2012,RO,1199.8,
THS,P_ESS,Y_GE15,F,2012,SI,48.3,
THS,P_ESS,Y_GE15,F,2012,SK,185.2,
THS,P_ESS,Y_GE15,F,2012,FI,62.1,
THS,P_ESS,Y_GE15,F,2012,SE,47.2,u
THS,P_ESS,Y_GE15,F,2012,EEA,10042.6,e
THS,P_ESS,Y_GE15,F,2012,IS,4.9,
THS,P_ESS,Y_GE15,F,2012,NO,29.4,u
THS,P_ESS,Y_GE15,F,2012,UK,666.2,
THS,P_ESS,Y_GE15,M,2012,EU27_2007,6547.6,e
THS,P_ESS,Y_GE15,M,2012,BE,53.5,
THS,P_ESS,Y_GE15,M,2012,BG,439.0,
THS,P_ESS,Y_GE15,M,2012,CZ,167.9,
THS,P_ESS,Y_GE15,M,2012,DK,41.6,
THS,P_ESS,Y_GE15,M,2012,DE,646.5,
THS,P_ESS,Y_GE15,M,2012,EE,28.7,
THS,P_ESS,Y_GE15,M,2012,EL,376.1,
THS,P_ESS,Y_GE15,M,2012,ES,231.8,
THS,P_ESS,Y_GE15,M,2012,FR,268.0,
THS,P_ESS,Y_GE15,M,2012,IT,979.6,
THS,P_ESS,Y_GE15,M,2012,CY,17.8,
THS,P_ESS,Y_GE15,M,2012,LV,69.2,
THS,P_ESS,Y_GE15,M,2012,LT,79.3,
THS,P_ESS,Y_GE15,M,2012,HU,462.0,
THS,P_ESS,Y_GE15,M,2012,MT,6.8,
THS,P_ESS,Y_GE15,M,2012,NL,100.0,
THS,P_ESS,Y_GE15,M,2012,AT,48.1,
THS,P_ESS,Y_GE15,M,2012,PL,815.2,
THS,P_ESS,Y_GE15,M,2012,PT,179.1,
THS,P_ESS,Y_GE15,M,2012,RO,921.9,
THS,P_ESS,Y_GE15,M,2012,SI,28.7,
THS,P_ESS,Y_GE15,M,2012,SK,95.3,
THS,P_ESS,Y_GE15,M,2012,FI,22.2,
THS,P_ESS,Y_GE15,M,2012,SE,12.2,u
THS,P_ESS,Y_GE15,M,2012,EEA,6560.7,e
THS,P_ESS,Y_GE15,M,2012,IS,1.9,
THS,P_ESS,Y_GE15,M,2012,NO,11.2,u
THS,P_ESS,Y_GE15,M,2012,UK,457.0,
THS,P_ESS,Y_GE15,T,2012,EU27_2007,16555.9,e
THS,P_ESS,Y_GE15,T,2012,BE,173.2,
THS,P_ESS,Y_GE15,T,2012,BG,1045.9,
THS,P_ESS,Y_GE15,T,2012,CZ,437.0,
THS,P_ESS,Y_GE15,T,2012,DK,109.8,
THS,P_ESS,Y_GE15,T,2012,DE,1497.2,
THS,P_ESS,Y_GE15,T,2012,EE,99.4,
THS,P_ESS,Y_GE15,T,2012,EL,892.0,
THS,P_ESS,Y_GE15,T,2012,ES,567.4,
THS,P_ESS,Y_GE15,T,2012,FR,711.6,
THS,P_ESS,Y_GE15,T,2012,IT,2606.4,
THS,P_ESS,Y_GE15,T,2012,CY,37.1,
THS,P_ESS,Y_GE15,T,2012,LV,208.1,
THS,P_ESS,Y_GE15,T,2012,LT,230.8,
THS,P_ESS,Y_GE15,T,2012,HU,1136.0,
THS,P_ESS,Y_GE15,T,2012,MT,18.3,
THS,P_ESS,Y_GE15,T,2012,NL,291.5,
THS,P_ESS,Y_GE15,T,2012,AT,141.4,
THS,P_ESS,Y_GE15,T,2012,PL,2161.2,
THS,P_ESS,Y_GE15,T,2012,PT,444.1,
THS,P_ESS,Y_GE15,T,2012,RO,2121.6,
THS,P_ESS,Y_GE15,T,2012,SI,77.1,
THS,P_ESS,Y_GE15,T,2012,SK,280.5,
THS,P_ESS,Y_GE15,T,2012,FI,84.3,
THS,P_ESS,Y_GE15,T,2012,SE,59.4,u
THS,P_ESS,Y_GE15,T,2012,EEA,16603.3,e
THS,P_ESS,Y_GE15,T,2012,IS,6.9,
THS,P_ESS,Y_GE15,T,2012,NO,40.6,u
THS,P_ESS,Y_GE15,T,2012,UK,1123.2,
THS,P_ESS,Y_GE65,F,2012,EU27_2007,4777.6,e
THS,P_ESS,Y_GE65,F,2012,BE,23.2,u
THS,P_ESS,Y_GE65,F,2012,BG,322.8,
THS,P_ESS,Y_GE65,F,2012,CZ,159.8,
THS,P_ESS,Y_GE65,F,2012,DK,12.4,u
THS,P_ESS,Y_GE65,F,2012,DE,336.5,
THS,P_ESS,Y_GE65,F,2012,EE,39.4,
THS,P_ESS,Y_GE65,F,2012,EL,322.5,
THS,P_ESS,Y_GE65,F,2012,ES,170.4,
THS,P_ESS,Y_GE65,F,2012,FR,149.2,
THS,P_ESS,Y_GE65,F,2012,IT,1037.1,
THS,P_ESS,Y_GE65,F,2012,CY,7.9,
