unit,lev_limit,lev_satis,age,sex,geo\time,i,v,flag
PC_POP,NONE,GOOD,Y16-64,F,DE,2007,37.5,
PC_POP,NONE,GOOD,Y16-64,F,DK,2012,34.6,
PC_POP,NONE,GOOD,Y16-64,F,DK,2007,26.3,
PC_POP,NONE,GOOD,Y16-64,F,EE,2012,64.3,
PC_POP,NONE,GOOD,Y16-64,F,EE,2007,57.4,
PC_POP,NONE,GOOD,Y16-64,F,EL,2012,67.2,
PC_POP,NONE,GOOD,Y16-64,F,EL,2007,68.8,
PC_POP,NONE,GOOD,Y16-64,F,ES,2012,60.2,
PC_POP,NONE,GOOD,Y16-64,F,ES,2007,66.2,
PC_POP,NONE,GOOD,Y16-64,F,EU27_2007,2012,55.6,
PC_POP,NONE,GOOD,Y16-64,F,EU27_2007,2007,51.5,
PC_POP,NONE,GOOD,Y16-64,F,EU28,2012,55.7,
PC_POP,NONE,GOOD,Y16-64,F,FI,2012,55.7,
PC_POP,NONE,GOOD,Y16-64,F,FI,2007,48.5,
PC_POP,NONE,GOOD,Y16-64,F,FR,2012,39.5,
PC_POP,NONE,GOOD,Y16-64,F,FR,2007,54.5,
PC_POP,NONE,GOOD,Y16-64,F,HR,2012,72.5,
PC_POP,NONE,GOOD,Y16-64,F,HU,2012,68.8,
PC_POP,NONE,GOOD,Y16-64,F,HU,2007,49.8,
PC_POP,NONE,GOOD,Y16-64,F,IE,2012,45.6,
PC_POP,NONE,GOOD,Y16-64,F,IE,2007,38.2,
PC_POP,NONE,GOOD,Y16-64,F,IS,2012,41.1,
PC_POP,NONE,GOOD,Y16-64,F,IS,2007,28.7,
PC_POP,NONE,GOOD,Y16-64,F,IT,2012,70.4,
PC_POP,NONE,GOOD,Y16-64,F,IT,2007,68.3,
PC_POP,NONE,GOOD,Y16-64,F,LT,2012,72.2,
PC_POP,NONE,GOOD,Y16-64,F,LT,2007,53.3,
PC_POP,NONE,GOOD,Y16-64,F,LU,2012,40.3,
PC_POP,NONE,GOOD,Y16-64,F,LU,2007,42.3,
PC_POP,NONE,GOOD,Y16-64,F,LV,2012,68.7,
PC_POP,NONE,GOOD,Y16-64,F,LV,2007,65.1,
PC_POP,NONE,GOOD,Y16-64,F,MT,2012,59.3,
PC_POP,NONE,GOOD,Y16-64,F,MT,2007,68.4,
PC_POP,NONE,GOOD,Y16-64,F,NL,2012,30.5,
PC_POP,NONE,GOOD,Y16-64,F,NL,2007,30.4,
PC_POP,NONE,GOOD,Y16-64,F,NO,2012,45.4,
PC_POP,NONE,GOOD,Y16-64,F,NO,2007,47.5,
PC_POP,NONE,GOOD,Y16-64,F,PL,2012,64.3,
PC_POP,NONE,GOOD,Y16-64,F,PL,2007,70.5,
PC_POP,NONE,GOOD,Y16-64,F,PT,2012,68.3,
PC_POP,NONE,GOOD,Y16-64,F,PT,2007,62.7,
PC_POP,NONE,GOOD,Y16-64,F,RO,2012,82.9,
PC_POP,NONE,GOOD,Y16-64,F,RO,2007,19.4,
PC_POP,NONE,GOOD,Y16-64,F,SE,2012,30.3,
PC_POP,NONE,GOOD,Y16-64,F,SE,2007,37.4,
PC_POP,NONE,GOOD,Y16-64,F,SI,2012,57.5,
PC_POP,NONE,GOOD,Y16-64,F,SI,2007,56.6,
PC_POP,NONE,GOOD,Y16-64,F,SK,2012,74.9,
PC_POP,NONE,GOOD,Y16-64,F,SK,2007,63.9,
PC_POP,NONE,GOOD,Y16-64,F,TR,2007,52.2,
PC_POP,NONE,GOOD,Y16-64,F,UK,2012,41.6,
PC_POP,NONE,GOOD,Y16-64,F,UK,2007,37.9,
PC_POP,NONE,GOOD,Y16-64,M,AT,2012,40.4,
PC_POP,NONE,GOOD,Y16-64,M,AT,2007,47.6,
PC_POP,NONE,GOOD,Y16-64,M,BE,2012,48.4,
PC_POP,NONE,GOOD,Y16-64,M,BE,2007,49.6,
PC_POP,NONE,GOOD,Y16-64,M,BG,2012,73.3,
PC_POP,NONE,GOOD,Y16-64,M,BG,2007,57.9,
PC_POP,NONE,GOOD,Y16-64,M,CH,2012,40.3,
PC_POP,NONE,GOOD,Y16-64,M,CH,2007,35.4,
PC_POP,NONE,GOOD,Y16-64,M,CY,2012,64.4,
PC_POP,NONE,GOOD,Y16-64,M,CY,2007,61.0,
PC_POP,NONE,GOOD,Y16-64,M,CZ,2012,67.8,u
PC_POP,NONE,GOOD,Y16-64,M,CZ,2007,71.5,
PC_POP,NONE,GOOD,Y16-64,M,DE,2012,53.8,
PC_POP,NONE,GOOD,Y16-64,M,DE,2007,37.1,
PC_POP,NONE,GOOD,Y16-64,M,DK,2012,32.1,
PC_POP,NONE,GOOD,Y16-64,M,DK,2007,28.6,
PC_POP,NONE,GOOD,Y16-64,M,EE,2012,66.0,
PC_POP,NONE,GOOD,Y16-64,M,EE,2007,56.8,
PC_POP,NONE,GOOD,Y16-64,M,EL,2012,67.9,
PC_POP,NONE,GOOD,Y16-64,M,EL,2007,68.0,
PC_POP,NONE,GOOD,Y16-64,M,ES,2012,59.5,
PC_POP,NONE,GOOD,Y16-64,M,ES,2007,66.7,
PC_POP,NONE,GOOD,Y16-64,M,EU27_2007,2012,56.1,
PC_POP,NONE,GOOD,Y16-64,M,EU27_2007,2007,51.5,
PC_POP,NONE,GOOD,Y16-64,M,EU28,2012,56.2,
PC_POP,NONE,GOOD,Y16-64,M,FI,2012,60.4,
PC_POP,NONE,GOOD,Y16-64,M,FI,2007,55.0,
PC_POP,NONE,GOOD,Y16-64,M,FR,2012,40.8,
PC_POP,NONE,GOOD,Y16-64,M,FR,2007,55.5,
PC_POP,NONE,GOOD,Y16-64,M,HR,2012,74.0,
PC_POP,NONE,GOOD,Y16-64,M,HU,2012,68.6,
PC_POP,NONE,GOOD,Y16-64,M,HU,2007,48.8,
PC_POP,NONE,GOOD,Y16-64,M,IE,2012,44.3,
PC_POP,NONE,GOOD,Y16-64,M,IE,2007,39.4,
PC_POP,NONE,GOOD,Y16-64,M,IS,2012,45.8,
PC_POP,NONE,GOOD,Y16-64,M,IS,2007,24.6,
PC_POP,NONE,GOOD,Y16-64,M,IT,2012,70.9,
PC_POP,NONE,GOOD,Y16-64,M,IT,2007,67.2,
PC_POP,NONE,GOOD,Y16-64,M,LT,2012,73.3,
PC_POP,NONE,GOOD,Y16-64,M,LT,2007,53.7,
PC_POP,NONE,GOOD,Y16-64,M,LU,2012,43.0,
PC_POP,NONE,GOOD,Y16-64,M,LU,2007,41.6,
PC_POP,NONE,GOOD,Y16-64,M,LV,2012,70.8,
PC_POP,NONE,GOOD,Y16-64,M,LV,2007,64.5,
PC_POP,NONE,GOOD,Y16-64,M,MT,2012,60.1,
PC_POP,NONE,GOOD,Y16-64,M,MT,2007,68.8,
PC_POP,NONE,GOOD,Y16-64,M,NL,2012,32.6,
PC_POP,NONE,GOOD,Y16-64,M,NL,2007,31.1,
PC_POP,NONE,GOOD,Y16-64,M,NO,2012,48.9,
PC_POP,NONE,GOOD,Y16-64,M,NO,2007,49.8,
PC_POP,NONE,GOOD,Y16-64,M,PL,2012,65.1,
PC_POP,NONE,GOOD,Y16-64,M,PL,2007,70.4,
PC_POP,NONE,GOOD,Y16-64,M,PT,2012,68.2,
PC_POP,NONE,GOOD,Y16-64,M,PT,2007,61.5,
PC_POP,NONE,GOOD,Y16-64,M,RO,2012,83.3,
PC_POP,NONE,GOOD,Y16-64,M,RO,2007,19.0,
PC_POP,NONE,GOOD,Y16-64,M,SE,2012,38.8,
PC_POP,NONE,GOOD,Y16-64,M,SE,2007,42.7,
PC_POP,NONE,GOOD,Y16-64,M,SI,2012,60.5,
PC_POP,NONE,GOOD,Y16-64,M,SI,2007,60.1,
PC_POP,NONE,GOOD,Y16-64,M,SK,2012,76.1,
PC_POP,NONE,GOOD,Y16-64,M,SK,2007,64.0,
PC_POP,NONE,GOOD,Y16-64,M,TR,2007,52.9,
PC_POP,NONE,GOOD,Y16-64,M,UK,2012,43.3,
PC_POP,NONE,GOOD,Y16-64,M,UK,2007,37.8,
PC_POP,NONE,GOOD,Y16-64,T,AT,2012,39.5,
PC_POP,NONE,GOOD,Y16-64,T,AT,2007,46.1,
PC_POP,NONE,GOOD,Y16-64,T,BE,2012,48.9,
PC_POP,NONE,GOOD,Y16-64,T,BE,2007,49.0,
PC_POP,NONE,GOOD,Y16-64,T,BG,2012,73.2,
PC_POP,NONE,GOOD,Y16-64,T,BG,2007,58.8,
PC_POP,NONE,GOOD,Y16-64,T,CH,2012,39.0,
PC_POP,NONE,GOOD,Y16-64,T,CH,2007,34.5,
PC_POP,NONE,GOOD,Y16-64,T,CY,2012,63.5,
PC_POP,NONE,GOOD,Y16-64,T,CY,2007,60.6,
PC_POP,NONE,GOOD,Y16-64,T,CZ,2012,67.6,u
PC_POP,NONE,GOOD,Y16-64,T,CZ,2007,71.4,
PC_POP,NONE,GOOD,Y16-64,T,DE,2012,54.0,
PC_POP,NONE,GOOD,Y16-64,T,DE,2007,37.3,
PC_POP,NONE,GOOD,Y16-64,T,DK,2012,33.3,
PC_POP,NONE,GOOD,Y16-64,T,DK,2007,27.5,
PC_POP,NONE,GOOD,Y16-64,T,EE,2012,65.1,
PC_POP,NONE,GOOD,Y16-64,T,EE,2007,57.1,
PC_POP,NONE,GOOD,Y16-64,T,EL,2012,67.6,
PC_POP,NONE,GOOD,Y16-64,T,EL,2007,68.4,
PC_POP,NONE,GOOD,Y16-64,T,ES,2012,59.8,
PC_POP,NONE,GOOD,Y16-64,T,ES,2007,66.5,
PC_POP,NONE,GOOD,Y16-64,T,EU27_2007,2012,55.8,
PC_POP,NONE,GOOD,Y16-64,T,EU27_2007,2007,51.5,
PC_POP,NONE,GOOD,Y16-64,T,EU28,2012,56.0,
PC_POP,NONE,GOOD,Y16-64,T,FI,2012,58.1,
PC_POP,NONE,GOOD,Y16-64,T,FI,2007,51.7,
PC_POP,NONE,GOOD,Y16-64,T,FR,2012,40.2,
PC_POP,NONE,GOOD,Y16-64,T,FR,2007,55.0,
PC_POP,NONE,GOOD,Y16-64,T,HR,2012,73.2,
PC_POP,NONE,GOOD,Y16-64,T,HU,2012,68.7,
PC_POP,NONE,GOOD,Y16-64,T,HU,2007,49.3,
PC_POP,NONE,GOOD,Y16-64,T,IE,2012,45.0,
PC_POP,NONE,GOOD,Y16-64,T,IE,2007,38.8,
PC_POP,NONE,GOOD,Y16-64,T,IS,2012,43.5,
PC_POP,NONE,GOOD,Y16-64,T,IS,2007,26.5,
PC_POP,NONE,GOOD,Y16-64,T,IT,2012,70.7,
PC_POP,NONE,GOOD,Y16-64,T,IT,2007,67.7,
PC_POP,NONE,GOOD,Y16-64,T,LT,2012,72.7,
PC_POP,NONE,GOOD,Y16-64,T,LT,2007,53.5,
PC_POP,NONE,GOOD,Y16-64,T,LU,2012,41.7,
PC_POP,NONE,GOOD,Y16-64,T,LU,2007,41.9,
PC_POP,NONE,GOOD,Y16-64,T,LV,2012,69.7,
PC_POP,NONE,GOOD,Y16-64,T,LV,2007,64.8,
PC_POP,NONE,GOOD,Y16-64,T,MT,2012,59.7,
PC_POP,NONE,GOOD,Y16-64,T,MT,2007,68.6,
PC_POP,NONE,GOOD,Y16-64,T,NL,2012,31.6,
PC_POP,NONE,GOOD,Y16-64,T,NL,2007,30.8,
PC_POP,NONE,GOOD,Y16-64,T,NO,2012,47.3,
PC_POP,NONE,GOOD,Y16-64,T,NO,2007,48.7,
PC_POP,NONE,GOOD,Y16-64,T,PL,2012,64.7,
PC_POP,NONE,GOOD,Y16-64,T,PL,2007,70.4,
PC_POP,NONE,GOOD,Y16-64,T,PT,2012,68.2,
PC_POP,NONE,GOOD,Y16-64,T,PT,2007,62.1,
PC_POP,NONE,GOOD,Y16-64,T,RO,2012,83.1,
PC_POP,NONE,GOOD,Y16-64,T,RO,2007,19.2,
PC_POP,NONE,GOOD,Y16-64,T,SE,2012,34.7,
PC_POP,NONE,GOOD,Y16-64,T,SE,2007,40.1,
PC_POP,NONE,GOOD,Y16-64,T,SI,2012,59.1,
PC_POP,NONE,GOOD,Y16-64,T,SI,2007,58.3,
PC_POP,NONE,GOOD,Y16-64,T,SK,2012,75.5,
PC_POP,NONE,GOOD,Y16-64,T,SK,2007,64.0,
PC_POP,NONE,GOOD,Y16-64,T,TR,2007,52.6,
PC_POP,NONE,GOOD,Y16-64,T,UK,2012,42.5,
PC_POP,NONE,GOOD,Y16-64,T,UK,2007,37.8,
PC_POP,NONE,GOOD,Y25-34,F,AT,2012,41.8,
PC_POP,NONE,GOOD,Y25-34,F,AT,2007,45.4,
PC_POP,NONE,GOOD,Y25-34,F,BE,2012,53.3,
PC_POP,NONE,GOOD,Y25-34,F,BE,2007,49.2,
PC_POP,NONE,GOOD,Y25-34,F,BG,2012,67.4,
PC_POP,NONE,GOOD,Y25-34,F,BG,2007,54.1,
PC_POP,NONE,GOOD,Y25-34,F,CH,2012,42.5,
PC_POP,NONE,GOOD,Y25-34,F,CH,2007,38.8,
PC_POP,NONE,GOOD,Y25-34,F,CY,2012,61.2,
PC_POP,NONE,GOOD,Y25-34,F,CY,2007,57.8,
PC_POP,NONE,GOOD,Y25-34,F,CZ,2012,62.6,u
PC_POP,NONE,GOOD,Y25-34,F,CZ,2007,68.9,
PC_POP,NONE,GOOD,Y25-34,F,DE,2012,56.3,
PC_POP,NONE,GOOD,Y25-34,F,DE,2007,41.4,
PC_POP,NONE,GOOD,Y25-34,F,DK,2012,42.5,
PC_POP,NONE,GOOD,Y25-34,F,DK,2007,30.1,
PC_POP,NONE,GOOD,Y25-34,F,EE,2012,62.8,
PC_POP,NONE,GOOD,Y25-34,F,EE,2007,53.4,
PC_POP,NONE,GOOD,Y25-34,F,EL,2012,67.8,
PC_POP,NONE,GOOD,Y25-34,F,EL,2007,69.1,
PC_POP,NONE,GOOD,Y25-34,F,ES,2012,62.6,
PC_POP,NONE,GOOD,Y25-34,F,ES,2007,65.2,
PC_POP,NONE,GOOD,Y25-34,F,EU27_2007,2012,57.5,
PC_POP,NONE,GOOD,Y25-34,F,EU27_2007,2007,53.1,
PC_POP,NONE,GOOD,Y25-34,F,EU28,2012,57.6,
PC_POP,NONE,GOOD,Y25-34,F,FI,2012,55.8,
PC_POP,NONE,GOOD,Y25-34,F,FI,2007,50.6,
PC_POP,NONE,GOOD,Y25-34,F,FR,2012,42.8,
PC_POP,NONE,GOOD,Y25-34,F,FR,2007,55.1,
PC_POP,NONE,GOOD,Y25-34,F,HR,2012,71.9,
PC_POP,NONE,GOOD,Y25-34,F,HU,2012,67.9,
PC_POP,NONE,GOOD,Y25-34,F,HU,2007,47.1,
PC_POP,NONE,GOOD,Y25-34,F,IE,2012,52.4,
PC_POP,NONE,GOOD,Y25-34,F,IE,2007,42.3,
PC_POP,NONE,GOOD,Y25-34,F,IS,2012,40.9,
PC_POP,NONE,GOOD,Y25-34,F,IS,2007,32.9,
PC_POP,NONE,GOOD,Y25-34,F,IT,2012,69.7,
PC_POP,NONE,GOOD,Y25-34,F,IT,2007,67.3,
PC_POP,NONE,GOOD,Y25-34,F,LT,2012,76.5,
PC_POP,NONE,GOOD,Y25-34,F,LT,2007,47.1,
PC_POP,NONE,GOOD,Y25-34,F,LU,2012,40.8,
PC_POP,NONE,GOOD,Y25-34,F,LU,2007,50.6,
PC_POP,NONE,GOOD,Y25-34,F,LV,2012,71.2,
PC_POP,NONE,GOOD,Y25-34,F,LV,2007,65.7,
PC_POP,NONE,GOOD,Y25-34,F,MT,2012,55.2,
PC_POP,NONE,GOOD,Y25-34,F,MT,2007,66.7,
PC_POP,NONE,GOOD,Y25-34,F,NL,2012,39.6,
PC_POP,NONE,GOOD,Y25-34,F,NL,2007,35.8,
PC_POP,NONE,GOOD,Y25-34,F,NO,2012,45.5,
PC_POP,NONE,GOOD,Y25-34,F,NO,2007,54.0,
PC_POP,NONE,GOOD,Y25-34,F,PL,2012,62.7,
PC_POP,NONE,GOOD,Y25-34,F,PL,2007,68.4,
PC_POP,NONE,GOOD,Y25-34,F,PT,2012,66.6,
PC_POP,NONE,GOOD,Y25-34,F,PT,2007,65.4,
PC_POP,NONE,GOOD,Y25-34,F,RO,2012,82.9,
PC_POP,NONE,GOOD,Y25-34,F,RO,2007,17.3,
PC_POP,NONE,GOOD,Y25-34,F,SE,2012,34.6,
PC_POP,NONE,GOOD,Y25-34,F,SE,2007,38.0,
PC_POP,NONE,GOOD,Y25-34,F,SI,2012,60.0,
PC_POP,NONE,GOOD,Y25-34,F,SI,2007,55.3,
PC_POP,NONE,GOOD,Y25-34,F,SK,2012,73.8,
PC_POP,NONE,GOOD,Y25-34,F,SK,2007,62.3,
PC_POP,NONE,GOOD,Y25-34,F,TR,2007,51.1,
PC_POP,NONE,GOOD,Y25-34,F,UK,2012,45.6,
PC_POP,NONE,GOOD,Y25-34,F,UK,2007,44.2,
PC_POP,NONE,GOOD,Y25-34,M,AT,2012,42.6,
PC_POP,NONE,GOOD,Y25-34,M,AT,2007,50.4,
PC_POP,NONE,GOOD,Y25-34,M,BE,2012,52.8,
PC_POP,NONE,GOOD,Y25-34,M,BE,2007,51.3,
PC_POP,NONE,GOOD,Y25-34,M,BG,2012,69.3,
PC_POP,NONE,GOOD,Y25-34,M,BG,2007,56.8,
PC_POP,NONE,GOOD,Y25-34,M,CH,2012,44.5,
PC_POP,NONE,GOOD,Y25-34,M,CH,2007,41.8,
PC_POP,NONE,GOOD,Y25-34,M,CY,2012,65.0,
PC_POP,NONE,GOOD,Y25-34,M,CY,2007,59.2,
PC_POP,NONE,GOOD,Y25-34,M,CZ,2012,66.3,u
PC_POP,NONE,GOOD,Y25-34,M,CZ,2007,70.7,
PC_POP,NONE,GOOD,Y25-34,M,DE,2012,55.4,
PC_POP,NONE,GOOD,Y25-34,M,DE,2007,40.0,
PC_POP,NONE,GOOD,Y25-34,M,DK,2012,35.3,
PC_POP,NONE,GOOD,Y25-34,M,DK,2007,31.8,
PC_POP,NONE,GOOD,Y25-34,M,EE,2012,63.3,
PC_POP,NONE,GOOD,Y25-34,M,EE,2007,53.7,
PC_POP,NONE,GOOD,Y25-34,M,EL,2012,64.9,
PC_POP,NONE,GOOD,Y25-34,M,EL,2007,67.6,
PC_POP,NONE,GOOD,Y25-34,M,ES,2012,59.0,
PC_POP,NONE,GOOD,Y25-34,M,ES,2007,65.9,
PC_POP,NONE,GOOD,Y25-34,M,EU27_2007,2012,58.0,
PC_POP,NONE,GOOD,Y25-34,M,EU27_2007,2007,53.4,
PC_POP,NONE,GOOD,Y25-34,M,EU28,2012,58.1,
PC_POP,NONE,GOOD,Y25-34,M,FI,2012,62.5,
PC_POP,NONE,GOOD,Y25-34,M,FI,2007,58.9,
PC_POP,NONE,GOOD,Y25-34,M,FR,2012,44.2,
PC_POP,NONE,GOOD,Y25-34,M,FR,2007,56.8,
PC_POP,NONE,GOOD,Y25-34,M,HR,2012,74.8,
PC_POP,NONE,GOOD,Y25-34,M,HU,2012,70.6,
PC_POP,NONE,GOOD,Y25-34,M,HU,2007,45.6,
PC_POP,NONE,GOOD,Y25-34,M,IE,2012,50.6,
PC_POP,NONE,GOOD,Y25-34,M,IE,2007,44.7,
PC_POP,NONE,GOOD,Y25-34,M,IS,2012,49.5,
PC_POP,NONE,GOOD,Y25-34,M,IS,2007,23.1,
PC_POP,NONE,GOOD,Y25-34,M,IT,2012,70.2,
PC_POP,NONE,GOOD,Y25-34,M,IT,2007,66.0,
PC_POP,NONE,GOOD,Y25-34,M,LT,2012,74.0,
PC_POP,NONE,GOOD,Y25-34,M,LT,2007,51.5,
PC_POP,NONE,GOOD,Y25-34,M,LU,2012,45.1,
PC_POP,NONE,GOOD,Y25-34,M,LU,2007,45.8,
PC_POP,NONE,GOOD,Y25-34,M,LV,2012,73.2,
PC_POP,NONE,GOOD,Y25-34,M,LV,2007,63.7,
PC_POP,NONE,GOOD,Y25-34,M,MT,2012,59.1,
PC_POP,NONE,GOOD,Y25-34,M,MT,2007,67.9,
PC_POP,NONE,GOOD,Y25-34,M,NL,2012,41.7,
PC_POP,NONE,GOOD,Y25-34,M,NL,2007,39.3,
PC_POP,NONE,GOOD,Y25-34,M,NO,2012,56.5,
PC_POP,NONE,GOOD,Y25-34,M,NO,2007,54.5,
PC_POP,NONE,GOOD,Y25-34,M,PL,2012,64.7,
PC_POP,NONE,GOOD,Y25-34,M,PL,2007,69.6,
PC_POP,NONE,GOOD,Y25-34,M,PT,2012,67.8,
PC_POP,NONE,GOOD,Y25-34,M,PT,2007,62.1,
PC_POP,NONE,GOOD,Y25-34,M,RO,2012,83.3,
PC_POP,NONE,GOOD,Y25-34,M,RO,2007,17.4,
PC_POP,NONE,GOOD,Y25-34,M,SE,2012,45.4,
PC_POP,NONE,GOOD,Y25-34,M,SE,2007,45.5,
PC_POP,NONE,GOOD,Y25-34,M,SI,2012,57.9,
PC_POP,NONE,GOOD,Y25-34,M,SI,2007,61.5,
PC_POP,NONE,GOOD,Y25-34,M,SK,2012,76.4,
PC_POP,NONE,GOOD,Y25-34,M,SK,2007,60.8,
PC_POP,NONE,GOOD,Y25-34,M,TR,2007,50.6,
PC_POP,NONE,GOOD,Y25-34,M,UK,2012,45.6,
PC_POP,NONE,GOOD,Y25-34,M,UK,2007,42.6,
PC_POP,NONE,GOOD,Y25-34,T,AT,2012,42.2,
PC_POP,NONE,GOOD,Y25-34,T,AT,2007,47.9,
PC_POP,NONE,GOOD,Y25-34,T,BE,2012,53.1,
PC_POP,NONE,GOOD,Y25-34,T,BE,2007,50.3,
PC_POP,NONE,GOOD,Y25-34,T,BG,2012,68.4,
PC_POP,NONE,GOOD,Y25-34,T,BG,2007,55.4,
PC_POP,NONE,GOOD,Y25-34,T,CH,2012,43.6,
PC_POP,NONE,GOOD,Y25-34,T,CH,2007,40.3,
PC_POP,NONE,GOOD,Y25-34,T,CY,2012,63.0,
PC_POP,NONE,GOOD,Y25-34,T,CY,2007,58.5,
PC_POP,NONE,GOOD,Y25-34,T,CZ,2012,64.3,u
PC_POP,NONE,GOOD,Y25-34,T,CZ,2007,69.7,
PC_POP,NONE,GOOD,Y25-34,T,DE,2012,55.9,
PC_POP,NONE,GOOD,Y25-34,T,DE,2007,40.7,
PC_POP,NONE,GOOD,Y25-34,T,DK,2012,38.7,
PC_POP,NONE,GOOD,Y25-34,T,DK,2007,30.9,
PC_POP,NONE,GOOD,Y25-34,T,EE,2012,63.1,
PC_POP,NONE,GOOD,Y25-34,T,EE,2007,53.5,
PC_POP,NONE,GOOD,Y25-34,T,EL,2012,66.3,
PC_POP,NONE,GOOD,Y25-34,T,EL,2007,68.4,
PC_POP,NONE,GOOD,Y25-34,T,ES,2012,60.8,
PC_POP,NONE,GOOD,Y25-34,T,ES,2007,65.6,
PC_POP,NONE,GOOD,Y25-34,T,EU27_2007,2012,57.7,
PC_POP,NONE,GOOD,Y25-34,T,EU27_2007,2007,53.3,
PC_POP,NONE,GOOD,Y25-34,T,EU28,2012,57.9,
PC_POP,NONE,GOOD,Y25-34,T,FI,2012,59.4,
PC_POP,NONE,GOOD,Y25-34,T,FI,2007,54.6,
PC_POP,NONE,GOOD,Y25-34,T,FR,2012,43.5,
PC_POP,NONE,GOOD,Y25-34,T,FR,2007,56.0,
PC_POP,NONE,GOOD,Y25-34,T,HR,2012,73.4,
PC_POP,NONE,GOOD,Y25-34,T,HU,2012,69.3,
PC_POP,NONE,GOOD,Y25-34,T,HU,2007,46.4,
PC_POP,NONE,GOOD,Y25-34,T,IE,2012,51.6,
PC_POP,NONE,GOOD,Y25-34,T,IE,2007,43.5,
PC_POP,NONE,GOOD,Y25-34,T,IS,2012,45.1,
PC_POP,NONE,GOOD,Y25-34,T,IS,2007,27.6,
PC_POP,NONE,GOOD,Y25-34,T,IT,2012,69.9,
PC_POP,NONE,GOOD,Y25-34,T,IT,2007,66.6,
PC_POP,NONE,GOOD,Y25-34,T,LT,2012,75.2,
PC_POP,NONE,GOOD,Y25-34,T,LT,2007,49.3,
PC_POP,NONE,GOOD,Y25-34,T,LU,2012,42.9,
PC_POP,NONE,GOOD,Y25-34,T,LU,2007,48.3,
PC_POP,NONE,GOOD,Y25-34,T,LV,2012,72.2,
PC_POP,NONE,GOOD,Y25-34,T,LV,2007,64.7,
PC_POP,NONE,GOOD,Y25-34,T,MT,2012,57.2,
PC_POP,NONE,GOOD,Y25-34,T,MT,2007,67.3,
PC_POP,NONE,GOOD,Y25-34,T,NL,2012,40.7,
PC_POP,NONE,GOOD,Y25-34,T,NL,2007,37.7,
PC_POP,NONE,GOOD,Y25-34,T,NO,2012,51.3,
PC_POP,NONE,GOOD,Y25-34,T,NO,2007,54.3,
PC_POP,NONE,GOOD,Y25-34,T,PL,2012,63.7,
PC_POP,NONE,GOOD,Y25-34,T,PL,2007,69.0,
PC_POP,NONE,GOOD,Y25-34,T,PT,2012,67.2,
PC_POP,NONE,GOOD,Y25-34,T,PT,2007,63.7,
PC_POP,NONE,GOOD,Y25-34,T,RO,2012,83.1,
PC_POP,NONE,GOOD,Y25-34,T,RO,2007,17.3,
PC_POP,NONE,GOOD,Y25-34,T,SE,2012,40.1,
PC_POP,NONE,GOOD,Y25-34,T,SE,2007,41.9,
PC_POP,NONE,GOOD,Y25-34,T,SI,2012,58.9,
PC_POP,NONE,GOOD,Y25-34,T,SI,2007,58.4,
PC_POP,NONE,GOOD,Y25-34,T,SK,2012,75.2,
PC_POP,NONE,GOOD,Y25-34,T,SK,2007,61.5,
PC_POP,NONE,GOOD,Y25-34,T,TR,2007,50.8,
PC_POP,NONE,GOOD,Y25-34,T,UK,2012,45.6,
PC_POP,NONE,GOOD,Y25-34,T,UK,2007,43.4,
PC_POP,NONE,GOOD,Y35-44,F,AT,2012,37.3,
PC_POP,NONE,GOOD,Y35-44,F,AT,2007,42.5,
PC_POP,NONE,GOOD,Y35-44,F,BE,2012,49.4,
PC_POP,NONE,GOOD,Y35-44,F,BE,2007,49.0,
PC_POP,NONE,GOOD,Y35-44,F,BG,2012,75.9,
PC_POP,NONE,GOOD,Y35-44,F,BG,2007,61.4,
PC_POP,NONE,GOOD,Y35-44,F,CH,2012,38.0,
PC_POP,NONE,GOOD,Y35-44,F,CH,2007,31.1,
PC_POP,NONE,GOOD,Y35-44,F,CY,2012,61.8,
PC_POP,NONE,GOOD,Y35-44,F,CY,2007,58.6,
PC_POP,NONE,GOOD,Y35-44,F,CZ,2012,66.9,u
PC_POP,NONE,GOOD,Y35-44,F,CZ,2007,67.8,
PC_POP,NONE,GOOD,Y35-44,F,DE,2012,51.6,
PC_POP,NONE,GOOD,Y35-44,F,DE,2007,36.6,
PC_POP,NONE,GOOD,Y35-44,F,DK,2012,32.2,
PC_POP,NONE,GOOD,Y35-44,F,DK,2007,27.1,
PC_POP,NONE,GOOD,Y35-44,F,EE,2012,62.5,
PC_POP,NONE,GOOD,Y35-44,F,EE,2007,56.5,
PC_POP,NONE,GOOD,Y35-44,F,EL,2012,68.2,
PC_POP,NONE,GOOD,Y35-44,F,EL,2007,69.2,
PC_POP,NONE,GOOD,Y35-44,F,ES,2012,58.9,
PC_POP,NONE,GOOD,Y35-44,F,ES,2007,65.3,
PC_POP,NONE,GOOD,Y35-44,F,EU27_2007,2012,55.7,
PC_POP,NONE,GOOD,Y35-44,F,EU27_2007,2007,50.3,
PC_POP,NONE,GOOD,Y35-44,F,EU28,2012,55.8,
PC_POP,NONE,GOOD,Y35-44,F,FI,2012,60.0,
PC_POP,NONE,GOOD,Y35-44,F,FI,2007,49.8,
PC_POP,NONE,GOOD,Y35-44,F,FR,2012,40.4,
PC_POP,NONE,GOOD,Y35-44,F,FR,2007,52.3,
PC_POP,NONE,GOOD,Y35-44,F,HR,2012,71.9,
PC_POP,NONE,GOOD,Y35-44,F,HU,2012,66.4,
