unit,incgrp,lev_limit,tenure,geo\time,i,v,flag
PC,B_MD60,SEV,RENT_MKT,PT,2007,5.8,
PC,B_MD60,SEV,RENT_MKT,PT,2006,8.3,
PC,B_MD60,SEV,RENT_MKT,PT,2005,8.2,
PC,B_MD60,SEV,RENT_MKT,RO,2021,0.0,
PC,B_MD60,SEV,RENT_MKT,RO,2020,0.0,
PC,B_MD60,SEV,RENT_MKT,RO,2019,0.0,
PC,B_MD60,SEV,RENT_MKT,RO,2018,0.3,
PC,B_MD60,SEV,RENT_MKT,RO,2017,0.0,
PC,B_MD60,SEV,RENT_MKT,RO,2016,4.6,
PC,B_MD60,SEV,RENT_MKT,RO,2015,2.8,
PC,B_MD60,SEV,RENT_MKT,RO,2014,1.0,
PC,B_MD60,SEV,RENT_MKT,RO,2013,0.7,
PC,B_MD60,SEV,RENT_MKT,RO,2012,0.0,
PC,B_MD60,SEV,RENT_MKT,RO,2011,1.2,
PC,B_MD60,SEV,RENT_MKT,RO,2010,1.1,
PC,B_MD60,SEV,RENT_MKT,RO,2009,0.0,
PC,B_MD60,SEV,RENT_MKT,RO,2008,0.6,
PC,B_MD60,SEV,RENT_MKT,RO,2007,0.6,
PC,B_MD60,SEV,RENT_MKT,RS,2020,1.0,
PC,B_MD60,SEV,RENT_MKT,RS,2019,1.5,
PC,B_MD60,SEV,RENT_MKT,RS,2018,3.3,
PC,B_MD60,SEV,RENT_MKT,RS,2017,3.2,
PC,B_MD60,SEV,RENT_MKT,RS,2016,1.6,
PC,B_MD60,SEV,RENT_MKT,RS,2015,0.7,
PC,B_MD60,SEV,RENT_MKT,RS,2014,1.0,
PC,B_MD60,SEV,RENT_MKT,RS,2013,3.0,
PC,B_MD60,SEV,RENT_MKT,SE,2021,78.5,
PC,B_MD60,SEV,RENT_MKT,SE,2020,82.8,
PC,B_MD60,SEV,RENT_MKT,SE,2019,76.9,
PC,B_MD60,SEV,RENT_MKT,SE,2018,64.8,
PC,B_MD60,SEV,RENT_MKT,SE,2017,67.7,
PC,B_MD60,SEV,RENT_MKT,SE,2016,54.3,
PC,B_MD60,SEV,RENT_MKT,SE,2015,68.6,
PC,B_MD60,SEV,RENT_MKT,SE,2014,72.0,
PC,B_MD60,SEV,RENT_MKT,SE,2013,66.4,
PC,B_MD60,SEV,RENT_MKT,SE,2012,78.0,
PC,B_MD60,SEV,RENT_MKT,SE,2011,65.3,
PC,B_MD60,SEV,RENT_MKT,SE,2010,60.1,
PC,B_MD60,SEV,RENT_MKT,SE,2009,65.4,
PC,B_MD60,SEV,RENT_MKT,SE,2008,57.3,
PC,B_MD60,SEV,RENT_MKT,SE,2007,60.6,
PC,B_MD60,SEV,RENT_MKT,SE,2006,63.6,
PC,B_MD60,SEV,RENT_MKT,SE,2005,59.9,
PC,B_MD60,SEV,RENT_MKT,SI,2020,3.8,
PC,B_MD60,SEV,RENT_MKT,SI,2019,6.0,
PC,B_MD60,SEV,RENT_MKT,SI,2018,7.0,
PC,B_MD60,SEV,RENT_MKT,SI,2017,3.6,
PC,B_MD60,SEV,RENT_MKT,SI,2016,8.6,
PC,B_MD60,SEV,RENT_MKT,SI,2015,4.1,
PC,B_MD60,SEV,RENT_MKT,SI,2014,11.8,
PC,B_MD60,SEV,RENT_MKT,SI,2013,6.0,
PC,B_MD60,SEV,RENT_MKT,SI,2012,8.8,
PC,B_MD60,SEV,RENT_MKT,SI,2011,12.3,
PC,B_MD60,SEV,RENT_MKT,SI,2010,6.0,
PC,B_MD60,SEV,RENT_MKT,SI,2009,7.0,
PC,B_MD60,SEV,RENT_MKT,SI,2008,12.1,
PC,B_MD60,SEV,RENT_MKT,SI,2007,7.8,
PC,B_MD60,SEV,RENT_MKT,SI,2006,7.7,
PC,B_MD60,SEV,RENT_MKT,SI,2005,9.7,
PC,B_MD60,SEV,RENT_MKT,SK,2020,12.3,
PC,B_MD60,SEV,RENT_MKT,SK,2019,12.1,
PC,B_MD60,SEV,RENT_MKT,SK,2018,7.2,
PC,B_MD60,SEV,RENT_MKT,SK,2017,11.6,
PC,B_MD60,SEV,RENT_MKT,SK,2016,4.9,
PC,B_MD60,SEV,RENT_MKT,SK,2015,8.3,
PC,B_MD60,SEV,RENT_MKT,SK,2014,7.3,
PC,B_MD60,SEV,RENT_MKT,SK,2013,6.9,
PC,B_MD60,SEV,RENT_MKT,SK,2012,5.0,
PC,B_MD60,SEV,RENT_MKT,SK,2011,8.3,
PC,B_MD60,SEV,RENT_MKT,SK,2010,11.5,
PC,B_MD60,SEV,RENT_MKT,SK,2009,11.1,
PC,B_MD60,SEV,RENT_MKT,SK,2008,9.5,
PC,B_MD60,SEV,RENT_MKT,SK,2007,10.2,
PC,B_MD60,SEV,RENT_MKT,SK,2006,9.4,
PC,B_MD60,SEV,RENT_MKT,SK,2005,4.5,
PC,B_MD60,SEV,RENT_MKT,TR,2020,17.1,
PC,B_MD60,SEV,RENT_MKT,TR,2019,20.3,
PC,B_MD60,SEV,RENT_MKT,TR,2018,18.0,
PC,B_MD60,SEV,RENT_MKT,TR,2017,16.7,
PC,B_MD60,SEV,RENT_MKT,TR,2016,16.4,
PC,B_MD60,SEV,RENT_MKT,TR,2015,15.6,
PC,B_MD60,SEV,RENT_MKT,TR,2014,14.1,
PC,B_MD60,SEV,RENT_MKT,TR,2013,13.0,
PC,B_MD60,SEV,RENT_MKT,TR,2012,13.8,
PC,B_MD60,SEV,RENT_MKT,TR,2011,12.6,
PC,B_MD60,SEV,RENT_MKT,TR,2010,10.6,
PC,B_MD60,SEV,RENT_MKT,TR,2009,12.0,
PC,B_MD60,SEV,RENT_MKT,TR,2008,12.9,
PC,B_MD60,SEV,RENT_MKT,TR,2007,14.8,
PC,B_MD60,SEV,RENT_MKT,TR,2006,15.1,
PC,B_MD60,SEV,RENT_MKT,UK,2018,43.1,
PC,B_MD60,SEV,RENT_MKT,UK,2017,13.1,b
PC,B_MD60,SEV,RENT_MKT,UK,2016,17.6,
PC,B_MD60,SEV,RENT_MKT,UK,2015,15.2,
PC,B_MD60,SEV,RENT_MKT,UK,2014,9.3,
PC,B_MD60,SEV,RENT_MKT,UK,2013,15.6,
PC,B_MD60,SEV,RENT_MKT,UK,2012,9.9,
PC,B_MD60,SEV,RENT_MKT,UK,2011,7.3,
PC,B_MD60,SEV,RENT_MKT,UK,2010,6.7,
PC,B_MD60,SEV,RENT_MKT,UK,2009,10.4,
PC,B_MD60,SEV,RENT_MKT,UK,2008,6.6,
PC,B_MD60,SEV,RENT_MKT,UK,2007,6.6,
PC,B_MD60,SEV,RENT_MKT,UK,2006,2.6,
PC,B_MD60,SEV,RENT_MKT,UK,2005,11.3,
PC,B_MD60,SEV,RENT_MKT,XK,2018,0.2,
PC,B_MD60,SM_SEV,OWN,AL,2020,97.4,
PC,B_MD60,SM_SEV,OWN,AL,2019,96.4,
PC,B_MD60,SM_SEV,OWN,AL,2018,96.7,
PC,B_MD60,SM_SEV,OWN,AL,2017,96.6,
PC,B_MD60,SM_SEV,OWN,AT,2021,25.0,
PC,B_MD60,SM_SEV,OWN,AT,2020,30.1,
PC,B_MD60,SM_SEV,OWN,AT,2019,24.9,
PC,B_MD60,SM_SEV,OWN,AT,2018,25.7,
PC,B_MD60,SM_SEV,OWN,AT,2017,25.1,
PC,B_MD60,SM_SEV,OWN,AT,2016,27.4,
PC,B_MD60,SM_SEV,OWN,AT,2015,27.2,
PC,B_MD60,SM_SEV,OWN,AT,2014,31.0,
PC,B_MD60,SM_SEV,OWN,AT,2013,31.4,
PC,B_MD60,SM_SEV,OWN,AT,2012,31.9,
PC,B_MD60,SM_SEV,OWN,AT,2011,28.5,
PC,B_MD60,SM_SEV,OWN,AT,2010,32.1,
PC,B_MD60,SM_SEV,OWN,AT,2009,37.1,
PC,B_MD60,SM_SEV,OWN,AT,2008,37.9,
PC,B_MD60,SM_SEV,OWN,AT,2007,38.4,
PC,B_MD60,SM_SEV,OWN,BE,2021,43.7,
PC,B_MD60,SM_SEV,OWN,BE,2020,41.4,
PC,B_MD60,SM_SEV,OWN,BE,2019,42.1,b
PC,B_MD60,SM_SEV,OWN,BE,2018,38.2,
PC,B_MD60,SM_SEV,OWN,BE,2017,43.1,
PC,B_MD60,SM_SEV,OWN,BE,2016,39.6,
PC,B_MD60,SM_SEV,OWN,BE,2015,38.5,
PC,B_MD60,SM_SEV,OWN,BE,2014,38.6,
PC,B_MD60,SM_SEV,OWN,BE,2013,40.1,
PC,B_MD60,SM_SEV,OWN,BE,2012,46.8,
PC,B_MD60,SM_SEV,OWN,BE,2011,49.4,
PC,B_MD60,SM_SEV,OWN,BE,2010,51.6,
PC,B_MD60,SM_SEV,OWN,BE,2009,47.2,
PC,B_MD60,SM_SEV,OWN,BE,2008,47.9,
PC,B_MD60,SM_SEV,OWN,BE,2007,52.4,
PC,B_MD60,SM_SEV,OWN,BE,2006,50.4,
PC,B_MD60,SM_SEV,OWN,BE,2005,51.2,
PC,B_MD60,SM_SEV,OWN,BG,2021,87.1,
PC,B_MD60,SM_SEV,OWN,BG,2020,87.3,
PC,B_MD60,SM_SEV,OWN,BG,2019,85.3,
PC,B_MD60,SM_SEV,OWN,BG,2018,84.5,
PC,B_MD60,SM_SEV,OWN,BG,2017,83.2,
PC,B_MD60,SM_SEV,OWN,BG,2016,82.5,
PC,B_MD60,SM_SEV,OWN,BG,2015,82.0,
PC,B_MD60,SM_SEV,OWN,BG,2014,84.7,
PC,B_MD60,SM_SEV,OWN,BG,2013,83.2,
PC,B_MD60,SM_SEV,OWN,BG,2012,84.6,
PC,B_MD60,SM_SEV,OWN,BG,2011,84.8,
PC,B_MD60,SM_SEV,OWN,BG,2010,85.3,
PC,B_MD60,SM_SEV,OWN,BG,2009,84.4,
PC,B_MD60,SM_SEV,OWN,BG,2008,77.1,
PC,B_MD60,SM_SEV,OWN,BG,2007,87.0,
PC,B_MD60,SM_SEV,OWN,BG,2006,78.4,
PC,B_MD60,SM_SEV,OWN,BG,2005,78.4,
PC,B_MD60,SM_SEV,OWN,CH,2020,35.6,
PC,B_MD60,SM_SEV,OWN,CH,2019,32.5,
PC,B_MD60,SM_SEV,OWN,CH,2018,33.7,
PC,B_MD60,SM_SEV,OWN,CH,2017,29.5,
PC,B_MD60,SM_SEV,OWN,CH,2016,34.7,
PC,B_MD60,SM_SEV,OWN,CH,2015,34.4,
PC,B_MD60,SM_SEV,OWN,CH,2014,35.1,
PC,B_MD60,SM_SEV,OWN,CH,2013,33.9,
PC,B_MD60,SM_SEV,OWN,CH,2012,32.9,
PC,B_MD60,SM_SEV,OWN,CH,2011,33.7,
PC,B_MD60,SM_SEV,OWN,CH,2010,34.7,
PC,B_MD60,SM_SEV,OWN,CY,2020,46.8,
PC,B_MD60,SM_SEV,OWN,CY,2019,45.2,
PC,B_MD60,SM_SEV,OWN,CY,2018,47.5,
PC,B_MD60,SM_SEV,OWN,CY,2017,50.7,
PC,B_MD60,SM_SEV,OWN,CY,2016,50.1,
PC,B_MD60,SM_SEV,OWN,CY,2015,51.5,
PC,B_MD60,SM_SEV,OWN,CY,2014,49.2,
PC,B_MD60,SM_SEV,OWN,CY,2013,49.7,
PC,B_MD60,SM_SEV,OWN,CY,2012,44.3,
PC,B_MD60,SM_SEV,OWN,CY,2011,46.7,
PC,B_MD60,SM_SEV,OWN,CY,2010,44.7,
PC,B_MD60,SM_SEV,OWN,CY,2009,43.3,
PC,B_MD60,SM_SEV,OWN,CY,2008,41.3,
PC,B_MD60,SM_SEV,OWN,CY,2007,41.2,
PC,B_MD60,SM_SEV,OWN,CZ,2021,51.1,
PC,B_MD60,SM_SEV,OWN,CZ,2020,55.5,
PC,B_MD60,SM_SEV,OWN,CZ,2019,58.3,
PC,B_MD60,SM_SEV,OWN,CZ,2018,53.6,
PC,B_MD60,SM_SEV,OWN,CZ,2017,52.1,
PC,B_MD60,SM_SEV,OWN,CZ,2016,53.7,
PC,B_MD60,SM_SEV,OWN,CZ,2015,54.6,
PC,B_MD60,SM_SEV,OWN,CZ,2014,60.4,
PC,B_MD60,SM_SEV,OWN,CZ,2013,65.6,
PC,B_MD60,SM_SEV,OWN,CZ,2012,65.7,
PC,B_MD60,SM_SEV,OWN,CZ,2011,63.6,
PC,B_MD60,SM_SEV,OWN,CZ,2010,58.5,
PC,B_MD60,SM_SEV,OWN,CZ,2009,53.6,
PC,B_MD60,SM_SEV,OWN,CZ,2008,62.1,
PC,B_MD60,SM_SEV,OWN,CZ,2007,58.6,
PC,B_MD60,SM_SEV,OWN,CZ,2006,58.6,
PC,B_MD60,SM_SEV,OWN,CZ,2005,57.9,
PC,B_MD60,SM_SEV,OWN,DE,2021,31.7,
PC,B_MD60,SM_SEV,OWN,DE,2020,25.8,b
PC,B_MD60,SM_SEV,OWN,DE,2019,22.6,
PC,B_MD60,SM_SEV,OWN,DE,2018,24.2,
PC,B_MD60,SM_SEV,OWN,DE,2017,23.5,
PC,B_MD60,SM_SEV,OWN,DE,2016,21.6,
PC,B_MD60,SM_SEV,OWN,DE,2015,23.0,
PC,B_MD60,SM_SEV,OWN,DE,2014,25.7,
PC,B_MD60,SM_SEV,OWN,DE,2013,24.3,
PC,B_MD60,SM_SEV,OWN,DE,2012,25.7,
PC,B_MD60,SM_SEV,OWN,DE,2011,27.2,
PC,B_MD60,SM_SEV,OWN,DE,2010,28.0,
PC,B_MD60,SM_SEV,OWN,DE,2005,29.7,
PC,B_MD60,SM_SEV,OWN,DK,2021,34.8,
PC,B_MD60,SM_SEV,OWN,DK,2020,32.9,
PC,B_MD60,SM_SEV,OWN,DK,2019,33.1,
PC,B_MD60,SM_SEV,OWN,DK,2018,21.1,
PC,B_MD60,SM_SEV,OWN,DK,2017,24.6,
PC,B_MD60,SM_SEV,OWN,DK,2016,23.2,
PC,B_MD60,SM_SEV,OWN,DK,2015,25.5,
PC,B_MD60,SM_SEV,OWN,DK,2014,33.1,
PC,B_MD60,SM_SEV,OWN,DK,2013,39.7,
PC,B_MD60,SM_SEV,OWN,DK,2012,47.8,
PC,B_MD60,SM_SEV,OWN,DK,2011,45.2,
PC,B_MD60,SM_SEV,OWN,DK,2010,40.3,
PC,B_MD60,SM_SEV,OWN,DK,2009,40.5,
PC,B_MD60,SM_SEV,OWN,DK,2008,32.5,
PC,B_MD60,SM_SEV,OWN,DK,2007,42.1,
PC,B_MD60,SM_SEV,OWN,DK,2006,40.0,
PC,B_MD60,SM_SEV,OWN,DK,2005,46.5,
PC,B_MD60,SM_SEV,OWN,EA,2020,51.7,
PC,B_MD60,SM_SEV,OWN,EA,2019,46.3,
PC,B_MD60,SM_SEV,OWN,EA,2018,46.0,e
PC,B_MD60,SM_SEV,OWN,EA,2017,46.1,e
PC,B_MD60,SM_SEV,OWN,EA,2016,46.9,e
PC,B_MD60,SM_SEV,OWN,EA,2015,48.3,e
PC,B_MD60,SM_SEV,OWN,EA,2014,45.3,e
PC,B_MD60,SM_SEV,OWN,EA,2013,45.8,e
PC,B_MD60,SM_SEV,OWN,EA,2012,48.8,e
PC,B_MD60,SM_SEV,OWN,EA,2011,50.1,e
PC,B_MD60,SM_SEV,OWN,EA,2010,50.0,e
PC,B_MD60,SM_SEV,OWN,EA,2009,62.4,e
PC,B_MD60,SM_SEV,OWN,EA,2008,60.2,e
PC,B_MD60,SM_SEV,OWN,EA,2007,61.9,e
PC,B_MD60,SM_SEV,OWN,EA,2005,47.2,e
PC,B_MD60,SM_SEV,OWN,EA18,2020,50.9,
PC,B_MD60,SM_SEV,OWN,EA18,2019,45.6,
PC,B_MD60,SM_SEV,OWN,EA18,2018,45.3,
PC,B_MD60,SM_SEV,OWN,EA18,2017,45.3,
PC,B_MD60,SM_SEV,OWN,EA18,2016,46.2,
PC,B_MD60,SM_SEV,OWN,EA18,2015,47.6,
PC,B_MD60,SM_SEV,OWN,EA18,2014,45.3,
PC,B_MD60,SM_SEV,OWN,EA18,2013,46.0,
PC,B_MD60,SM_SEV,OWN,EA18,2012,48.9,
PC,B_MD60,SM_SEV,OWN,EA18,2011,50.2,
PC,B_MD60,SM_SEV,OWN,EA18,2010,50.4,
PC,B_MD60,SM_SEV,OWN,EA18,2009,63.0,e
PC,B_MD60,SM_SEV,OWN,EA18,2008,61.4,e
PC,B_MD60,SM_SEV,OWN,EA18,2007,62.7,e
PC,B_MD60,SM_SEV,OWN,EA18,2005,47.8,e
PC,B_MD60,SM_SEV,OWN,EA19,2020,51.7,
PC,B_MD60,SM_SEV,OWN,EA19,2019,46.3,
PC,B_MD60,SM_SEV,OWN,EA19,2018,46.0,
PC,B_MD60,SM_SEV,OWN,EA19,2017,46.1,
PC,B_MD60,SM_SEV,OWN,EA19,2016,46.9,
PC,B_MD60,SM_SEV,OWN,EA19,2015,48.3,
PC,B_MD60,SM_SEV,OWN,EA19,2014,45.7,
PC,B_MD60,SM_SEV,OWN,EA19,2013,46.5,
PC,B_MD60,SM_SEV,OWN,EA19,2012,49.3,
PC,B_MD60,SM_SEV,OWN,EA19,2011,50.5,
PC,B_MD60,SM_SEV,OWN,EA19,2010,50.8,
PC,B_MD60,SM_SEV,OWN,EA19,2009,63.4,e
PC,B_MD60,SM_SEV,OWN,EA19,2008,62.0,e
PC,B_MD60,SM_SEV,OWN,EA19,2007,63.3,e
PC,B_MD60,SM_SEV,OWN,EA19,2005,48.6,e
PC,B_MD60,SM_SEV,OWN,EE,2021,69.4,
PC,B_MD60,SM_SEV,OWN,EE,2020,73.5,
PC,B_MD60,SM_SEV,OWN,EE,2019,72.0,
PC,B_MD60,SM_SEV,OWN,EE,2018,73.0,
PC,B_MD60,SM_SEV,OWN,EE,2017,73.0,
PC,B_MD60,SM_SEV,OWN,EE,2016,71.1,
PC,B_MD60,SM_SEV,OWN,EE,2015,70.5,
PC,B_MD60,SM_SEV,OWN,EE,2014,70.6,
PC,B_MD60,SM_SEV,OWN,EE,2013,73.2,
PC,B_MD60,SM_SEV,OWN,EE,2012,78.0,
PC,B_MD60,SM_SEV,OWN,EE,2011,79.5,
PC,B_MD60,SM_SEV,OWN,EE,2010,76.4,
PC,B_MD60,SM_SEV,OWN,EE,2009,77.0,
PC,B_MD60,SM_SEV,OWN,EE,2008,82.5,
PC,B_MD60,SM_SEV,OWN,EE,2007,80.4,
PC,B_MD60,SM_SEV,OWN,EE,2006,78.5,
PC,B_MD60,SM_SEV,OWN,EL,2020,82.1,
PC,B_MD60,SM_SEV,OWN,EL,2019,81.3,
PC,B_MD60,SM_SEV,OWN,EL,2018,80.5,
PC,B_MD60,SM_SEV,OWN,EL,2017,75.7,
PC,B_MD60,SM_SEV,OWN,EL,2016,76.7,
PC,B_MD60,SM_SEV,OWN,EL,2015,77.6,
PC,B_MD60,SM_SEV,OWN,EL,2014,77.8,
PC,B_MD60,SM_SEV,OWN,EL,2013,82.7,
PC,B_MD60,SM_SEV,OWN,EL,2012,81.7,
PC,B_MD60,SM_SEV,OWN,EL,2011,83.8,
PC,B_MD60,SM_SEV,OWN,EL,2010,84.8,
PC,B_MD60,SM_SEV,OWN,EL,2009,84.4,
PC,B_MD60,SM_SEV,OWN,EL,2008,84.9,
PC,B_MD60,SM_SEV,OWN,EL,2007,84.5,
PC,B_MD60,SM_SEV,OWN,ES,2021,63.2,
PC,B_MD60,SM_SEV,OWN,ES,2020,64.1,
PC,B_MD60,SM_SEV,OWN,ES,2019,65.8,
PC,B_MD60,SM_SEV,OWN,ES,2018,65.4,
PC,B_MD60,SM_SEV,OWN,ES,2017,64.8,
PC,B_MD60,SM_SEV,OWN,ES,2016,70.5,
PC,B_MD60,SM_SEV,OWN,ES,2015,70.0,
PC,B_MD60,SM_SEV,OWN,ES,2014,65.3,
PC,B_MD60,SM_SEV,OWN,ES,2013,68.7,
PC,B_MD60,SM_SEV,OWN,ES,2012,74.3,
PC,B_MD60,SM_SEV,OWN,ES,2011,75.6,
PC,B_MD60,SM_SEV,OWN,ES,2010,78.0,
PC,B_MD60,SM_SEV,OWN,ES,2009,75.6,
PC,B_MD60,SM_SEV,OWN,ES,2008,72.9,
PC,B_MD60,SM_SEV,OWN,ES,2007,73.9,
PC,B_MD60,SM_SEV,OWN,EU,2019,53.6,e
PC,B_MD60,SM_SEV,OWN,EU,2018,52.7,
PC,B_MD60,SM_SEV,OWN,EU,2017,52.5,
PC,B_MD60,SM_SEV,OWN,EU,2016,52.6,
PC,B_MD60,SM_SEV,OWN,EU,2015,53.4,
PC,B_MD60,SM_SEV,OWN,EU,2014,51.8,
PC,B_MD60,SM_SEV,OWN,EU,2013,52.6,
PC,B_MD60,SM_SEV,OWN,EU,2012,55.0,
PC,B_MD60,SM_SEV,OWN,EU,2011,56.0,
PC,B_MD60,SM_SEV,OWN,EU,2010,56.4,
PC,B_MD60,SM_SEV,OWN,EU,2009,64.2,
PC,B_MD60,SM_SEV,OWN,EU,2008,63.3,
PC,B_MD60,SM_SEV,OWN,EU,2007,64.8,
PC,B_MD60,SM_SEV,OWN,EU,2005,51.0,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2019,53.0,e
PC,B_MD60,SM_SEV,OWN,EU27_2007,2018,52.1,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2017,51.9,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2016,52.0,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2015,52.7,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2014,51.3,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2013,52.1,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2012,54.6,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2011,55.6,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2010,55.9,
PC,B_MD60,SM_SEV,OWN,EU27_2007,2009,64.2,e
PC,B_MD60,SM_SEV,OWN,EU27_2007,2008,63.3,e
PC,B_MD60,SM_SEV,OWN,EU27_2007,2007,64.8,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2020,58.8,
PC,B_MD60,SM_SEV,OWN,EU27_2020,2019,53.9,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2018,52.8,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2017,53.1,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2016,53.2,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2015,54.0,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2014,51.6,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2013,52.5,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2012,55.1,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2011,56.1,e
PC,B_MD60,SM_SEV,OWN,EU27_2020,2010,56.7,e
PC,B_MD60,SM_SEV,OWN,EU28,2019,53.6,e
PC,B_MD60,SM_SEV,OWN,EU28,2018,52.7,
PC,B_MD60,SM_SEV,OWN,EU28,2017,52.5,
PC,B_MD60,SM_SEV,OWN,EU28,2016,52.6,
PC,B_MD60,SM_SEV,OWN,EU28,2015,53.4,
PC,B_MD60,SM_SEV,OWN,EU28,2014,51.8,
PC,B_MD60,SM_SEV,OWN,EU28,2013,52.6,
PC,B_MD60,SM_SEV,OWN,EU28,2012,55.0,
PC,B_MD60,SM_SEV,OWN,EU28,2011,56.0,
PC,B_MD60,SM_SEV,OWN,EU28,2010,56.4,
PC,B_MD60,SM_SEV,OWN,FI,2021,45.1,
PC,B_MD60,SM_SEV,OWN,FI,2020,44.2,
PC,B_MD60,SM_SEV,OWN,FI,2019,45.5,
PC,B_MD60,SM_SEV,OWN,FI,2018,46.6,
PC,B_MD60,SM_SEV,OWN,FI,2017,43.7,
PC,B_MD60,SM_SEV,OWN,FI,2016,42.6,
PC,B_MD60,SM_SEV,OWN,FI,2015,44.9,
PC,B_MD60,SM_SEV,OWN,FI,2014,45.8,
PC,B_MD60,SM_SEV,OWN,FI,2013,49.2,
PC,B_MD60,SM_SEV,OWN,FI,2012,50.3,
PC,B_MD60,SM_SEV,OWN,FI,2011,48.7,
PC,B_MD60,SM_SEV,OWN,FI,2010,49.9,
PC,B_MD60,SM_SEV,OWN,FI,2009,50.4,
PC,B_MD60,SM_SEV,OWN,FI,2008,51.7,
PC,B_MD60,SM_SEV,OWN,FI,2007,52.7,
PC,B_MD60,SM_SEV,OWN,FI,2006,54.1,
PC,B_MD60,SM_SEV,OWN,FI,2005,53.5,
PC,B_MD60,SM_SEV,OWN,FR,2020,36.6,b
PC,B_MD60,SM_SEV,OWN,FR,2019,33.8,
PC,B_MD60,SM_SEV,OWN,FR,2018,34.6,
PC,B_MD60,SM_SEV,OWN,FR,2017,40.8,
PC,B_MD60,SM_SEV,OWN,FR,2016,41.3,
PC,B_MD60,SM_SEV,OWN,FR,2015,40.7,
PC,B_MD60,SM_SEV,OWN,FR,2014,41.9,
PC,B_MD60,SM_SEV,OWN,FR,2013,40.0,
PC,B_MD60,SM_SEV,OWN,FR,2012,43.5,
PC,B_MD60,SM_SEV,OWN,FR,2011,42.3,
PC,B_MD60,SM_SEV,OWN,FR,2010,35.0,
PC,B_MD60,SM_SEV,OWN,FR,2009,46.8,
PC,B_MD60,SM_SEV,OWN,FR,2008,38.7,
PC,B_MD60,SM_SEV,OWN,FR,2007,44.1,
PC,B_MD60,SM_SEV,OWN,FR,2006,51.0,
PC,B_MD60,SM_SEV,OWN,FR,2005,49.6,
PC,B_MD60,SM_SEV,OWN,HR,2021,92.7,
PC,B_MD60,SM_SEV,OWN,HR,2020,91.5,
PC,B_MD60,SM_SEV,OWN,HR,2019,91.5,
PC,B_MD60,SM_SEV,OWN,HR,2018,90.5,
PC,B_MD60,SM_SEV,OWN,HR,2017,91.0,
PC,B_MD60,SM_SEV,OWN,HR,2016,91.5,
PC,B_MD60,SM_SEV,OWN,HR,2015,92.3,
PC,B_MD60,SM_SEV,OWN,HR,2014,90.3,
PC,B_MD60,SM_SEV,OWN,HR,2013,91.7,
PC,B_MD60,SM_SEV,OWN,HR,2012,92.0,
PC,B_MD60,SM_SEV,OWN,HR,2011,94.0,
PC,B_MD60,SM_SEV,OWN,HR,2010,92.7,
PC,B_MD60,SM_SEV,OWN,HU,2020,88.8,
PC,B_MD60,SM_SEV,OWN,HU,2019,88.0,
PC,B_MD60,SM_SEV,OWN,HU,2018,78.5,
PC,B_MD60,SM_SEV,OWN,HU,2017,81.0,
PC,B_MD60,SM_SEV,OWN,HU,2016,80.9,
PC,B_MD60,SM_SEV,OWN,HU,2015,79.3,
PC,B_MD60,SM_SEV,OWN,HU,2014,82.7,
PC,B_MD60,SM_SEV,OWN,HU,2013,83.4,
PC,B_MD60,SM_SEV,OWN,HU,2012,86.3,
PC,B_MD60,SM_SEV,OWN,HU,2011,85.3,
PC,B_MD60,SM_SEV,OWN,HU,2010,86.9,
PC,B_MD60,SM_SEV,OWN,HU,2009,87.3,
PC,B_MD60,SM_SEV,OWN,HU,2008,83.1,
PC,B_MD60,SM_SEV,OWN,HU,2007,86.4,
PC,B_MD60,SM_SEV,OWN,HU,2006,85.0,
PC,B_MD60,SM_SEV,OWN,HU,2005,85.9,
PC,B_MD60,SM_SEV,OWN,IE,2021,47.8,
PC,B_MD60,SM_SEV,OWN,IE,2020,50.0,b
PC,B_MD60,SM_SEV,OWN,IE,2019,52.8,
PC,B_MD60,SM_SEV,OWN,IE,2018,52.4,
PC,B_MD60,SM_SEV,OWN,IE,2017,50.9,
PC,B_MD60,SM_SEV,OWN,IE,2016,54.9,
PC,B_MD60,SM_SEV,OWN,IE,2015,57.1,
PC,B_MD60,SM_SEV,OWN,IE,2014,58.4,
PC,B_MD60,SM_SEV,OWN,IE,2013,56.2,
PC,B_MD60,SM_SEV,OWN,IE,2012,57.4,
PC,B_MD60,SM_SEV,OWN,IE,2011,55.7,
