unit,hlth_pb,worktime,age,sex,time\geo,i,v,flag
THS,PB1041,FT,Y25-34,M,2011,IE,226.52,
THS,PB1041,FT,Y25-34,M,2011,EL,502.161,
THS,PB1041,FT,Y25-34,M,2011,ES,2104.323,
THS,PB1041,FT,Y25-34,M,2011,FR,2810.319,
THS,PB1041,FT,Y25-34,M,2011,HR,157.252,
THS,PB1041,FT,Y25-34,M,2011,IT,2401.058,
THS,PB1041,FT,Y25-34,M,2011,CY,51.752,
THS,PB1041,FT,Y25-34,M,2011,LV,93.893,
THS,PB1041,FT,Y25-34,M,2011,LT,132.314,
THS,PB1041,FT,Y25-34,M,2011,LU,26.521,
THS,PB1041,FT,Y25-34,M,2011,HU,573.271,
THS,PB1041,FT,Y25-34,M,2011,MT,27.706,
THS,PB1041,FT,Y25-34,M,2011,NL,705.842,
THS,PB1041,FT,Y25-34,M,2011,AT,388.392,
THS,PB1041,FT,Y25-34,M,2011,PL,2395.574,
THS,PB1041,FT,Y25-34,M,2011,PT,571.095,
THS,PB1041,FT,Y25-34,M,2011,RO,1226.607,
THS,PB1041,FT,Y25-34,M,2011,SI,120.269,
THS,PB1041,FT,Y25-34,M,2011,SK,356.041,
THS,PB1041,FT,Y25-34,M,2011,FI,241.794,
THS,PB1041,FT,Y25-34,M,2011,SE,433.892,
THS,PB1041,FT,Y25-34,M,2011,IS,14.325,
THS,PB1041,FT,Y25-34,M,2011,CH,381.186,
THS,PB1041,FT,Y25-34,M,2011,UK,3127.054,
THS,PB1041,FT,Y25-34,M,2011,TR,4801.518,
THS,PB1041,FT,Y25-34,T,2011,EU28,38735.064,
THS,PB1041,FT,Y25-34,T,2011,BE,840.872,
THS,PB1041,FT,Y25-34,T,2011,BG,655.699,
THS,PB1041,FT,Y25-34,T,2011,CZ,1136.712,
THS,PB1041,FT,Y25-34,T,2011,DK,365.476,
THS,PB1041,FT,Y25-34,T,2011,DE,4453.505,
THS,PB1041,FT,Y25-34,T,2011,EE,125.36,
THS,PB1041,FT,Y25-34,T,2011,IE,431.727,
THS,PB1041,FT,Y25-34,T,2011,EL,835.01,
THS,PB1041,FT,Y25-34,T,2011,ES,3647.602,
THS,PB1041,FT,Y25-34,T,2011,FR,4667.187,
THS,PB1041,FT,Y25-34,T,2011,HR,280.372,
THS,PB1041,FT,Y25-34,T,2011,IT,3746.003,
THS,PB1041,FT,Y25-34,T,2011,CY,103.783,
THS,PB1041,FT,Y25-34,T,2011,LV,179.7,
THS,PB1041,FT,Y25-34,T,2011,LT,265.063,
THS,PB1041,FT,Y25-34,T,2011,LU,45.507,
THS,PB1041,FT,Y25-34,T,2011,HU,957.122,
THS,PB1041,FT,Y25-34,T,2011,MT,44.514,
THS,PB1041,FT,Y25-34,T,2011,NL,1001.08,
THS,PB1041,FT,Y25-34,T,2011,AT,629.106,
THS,PB1041,FT,Y25-34,T,2011,PL,4095.2,
THS,PB1041,FT,Y25-34,T,2011,PT,1066.891,
THS,PB1041,FT,Y25-34,T,2011,RO,2236.437,
THS,PB1041,FT,Y25-34,T,2011,SI,223.329,
THS,PB1041,FT,Y25-34,T,2011,SK,597.247,
THS,PB1041,FT,Y25-34,T,2011,FI,411.328,
THS,PB1041,FT,Y25-34,T,2011,SE,698.996,
THS,PB1041,FT,Y25-34,T,2011,IS,23.945,
THS,PB1041,FT,Y25-34,T,2011,CH,588.437,
THS,PB1041,FT,Y25-34,T,2011,UK,4994.238,
THS,PB1041,FT,Y25-34,T,2011,TR,6357.174,
THS,PB1041,FT,Y35-44,F,2011,EU28,15545.485,
THS,PB1041,FT,Y35-44,F,2011,BE,293.221,
THS,PB1041,FT,Y35-44,F,2011,BG,365.385,
THS,PB1041,FT,Y35-44,F,2011,CZ,556.863,
THS,PB1041,FT,Y35-44,F,2011,DK,201.874,
THS,PB1041,FT,Y35-44,F,2011,DE,1407.256,
THS,PB1041,FT,Y35-44,F,2011,EE,56.16,
THS,PB1041,FT,Y35-44,F,2011,IE,134.253,
THS,PB1041,FT,Y35-44,F,2011,EL,434.046,
THS,PB1041,FT,Y35-44,F,2011,ES,1648.424,
THS,PB1041,FT,Y35-44,F,2011,FR,1767.819,
THS,PB1041,FT,Y35-44,F,2011,HR,136.105,
THS,PB1041,FT,Y35-44,F,2011,IT,1763.05,
THS,PB1041,FT,Y35-44,F,2011,CY,43.76,
THS,PB1041,FT,Y35-44,F,2011,LV,87.095,
THS,PB1041,FT,Y35-44,F,2011,LT,148.618,
THS,PB1041,FT,Y35-44,F,2011,LU,13.203,
THS,PB1041,FT,Y35-44,F,2011,HU,449.137,
THS,PB1041,FT,Y35-44,F,2011,MT,7.915,
THS,PB1041,FT,Y35-44,F,2011,NL,185.769,
THS,PB1041,FT,Y35-44,F,2011,AT,205.437,
THS,PB1041,FT,Y35-44,F,2011,PL,1610.558,
THS,PB1041,FT,Y35-44,F,2011,PT,525.538,
THS,PB1041,FT,Y35-44,F,2011,RO,1079.056,
THS,PB1041,FT,Y35-44,F,2011,SI,98.462,
THS,PB1041,FT,Y35-44,F,2011,SK,262.106,
THS,PB1041,FT,Y35-44,F,2011,FI,184.886,
THS,PB1041,FT,Y35-44,F,2011,SE,291.98,
THS,PB1041,FT,Y35-44,F,2011,IS,11.23,
THS,PB1041,FT,Y35-44,F,2011,CH,135.121,
THS,PB1041,FT,Y35-44,F,2011,UK,1587.51,
THS,PB1041,FT,Y35-44,F,2011,TR,1230.281,
THS,PB1041,FT,Y35-44,M,2011,EU28,26563.581,
THS,PB1041,FT,Y35-44,M,2011,BE,561.391,
THS,PB1041,FT,Y35-44,M,2011,BG,396.4,
THS,PB1041,FT,Y35-44,M,2011,CZ,743.087,
THS,PB1041,FT,Y35-44,M,2011,DK,316.804,
THS,PB1041,FT,Y35-44,M,2011,DE,3513.325,
THS,PB1041,FT,Y35-44,M,2011,EE,67.841,
THS,PB1041,FT,Y35-44,M,2011,IE,244.808,
THS,PB1041,FT,Y35-44,M,2011,EL,646.711,
THS,PB1041,FT,Y35-44,M,2011,ES,2608.46,
THS,PB1041,FT,Y35-44,M,2011,FR,3065.319,
THS,PB1041,FT,Y35-44,M,2011,HR,154.054,
THS,PB1041,FT,Y35-44,M,2011,IT,3586.825,
THS,PB1041,FT,Y35-44,M,2011,CY,44.41,
THS,PB1041,FT,Y35-44,M,2011,LV,89.632,
THS,PB1041,FT,Y35-44,M,2011,LT,141.966,
THS,PB1041,FT,Y35-44,M,2011,LU,31.497,
THS,PB1041,FT,Y35-44,M,2011,HU,566.229,
THS,PB1041,FT,Y35-44,M,2011,MT,22.93,
THS,PB1041,FT,Y35-44,M,2011,NL,889.014,
THS,PB1041,FT,Y35-44,M,2011,AT,464.191,
THS,PB1041,FT,Y35-44,M,2011,PL,2010.309,
THS,PB1041,FT,Y35-44,M,2011,PT,602.137,
THS,PB1041,FT,Y35-44,M,2011,RO,1360.117,
THS,PB1041,FT,Y35-44,M,2011,SI,115.823,
THS,PB1041,FT,Y35-44,M,2011,SK,320.929,
THS,PB1041,FT,Y35-44,M,2011,FI,243.154,
THS,PB1041,FT,Y35-44,M,2011,SE,508,
THS,PB1041,FT,Y35-44,M,2011,IS,16.26,
THS,PB1041,FT,Y35-44,M,2011,CH,444.839,
THS,PB1041,FT,Y35-44,M,2011,UK,3248.224,
THS,PB1041,FT,Y35-44,M,2011,TR,3861.773,
THS,PB1041,FT,Y35-44,T,2011,EU28,42109.066,
THS,PB1041,FT,Y35-44,T,2011,BE,854.612,
THS,PB1041,FT,Y35-44,T,2011,BG,761.785,
THS,PB1041,FT,Y35-44,T,2011,CZ,1299.95,
THS,PB1041,FT,Y35-44,T,2011,DK,518.678,
THS,PB1041,FT,Y35-44,T,2011,DE,4920.581,
THS,PB1041,FT,Y35-44,T,2011,EE,124,
THS,PB1041,FT,Y35-44,T,2011,IE,379.06,
THS,PB1041,FT,Y35-44,T,2011,EL,1080.756,
THS,PB1041,FT,Y35-44,T,2011,ES,4256.884,
THS,PB1041,FT,Y35-44,T,2011,FR,4833.138,
THS,PB1041,FT,Y35-44,T,2011,HR,290.159,
THS,PB1041,FT,Y35-44,T,2011,IT,5349.875,
THS,PB1041,FT,Y35-44,T,2011,CY,88.17,
THS,PB1041,FT,Y35-44,T,2011,LV,176.727,
THS,PB1041,FT,Y35-44,T,2011,LT,290.584,
THS,PB1041,FT,Y35-44,T,2011,LU,44.7,
THS,PB1041,FT,Y35-44,T,2011,HU,1015.366,
THS,PB1041,FT,Y35-44,T,2011,MT,30.845,
THS,PB1041,FT,Y35-44,T,2011,NL,1074.783,
THS,PB1041,FT,Y35-44,T,2011,AT,669.627,
THS,PB1041,FT,Y35-44,T,2011,PL,3620.867,
THS,PB1041,FT,Y35-44,T,2011,PT,1127.674,
THS,PB1041,FT,Y35-44,T,2011,RO,2439.173,
THS,PB1041,FT,Y35-44,T,2011,SI,214.285,
THS,PB1041,FT,Y35-44,T,2011,SK,583.034,
THS,PB1041,FT,Y35-44,T,2011,FI,428.041,
THS,PB1041,FT,Y35-44,T,2011,SE,799.979,
THS,PB1041,FT,Y35-44,T,2011,IS,27.49,
THS,PB1041,FT,Y35-44,T,2011,CH,579.96,
THS,PB1041,FT,Y35-44,T,2011,UK,4835.734,
THS,PB1041,FT,Y35-44,T,2011,TR,5092.054,
THS,PB1041,FT,Y45-54,F,2011,EU28,14457.098,
THS,PB1041,FT,Y45-54,F,2011,BE,247.633,
THS,PB1041,FT,Y45-54,F,2011,BG,332.456,
THS,PB1041,FT,Y45-54,F,2011,CZ,502.909,
THS,PB1041,FT,Y45-54,F,2011,DK,204.046,
THS,PB1041,FT,Y45-54,F,2011,DE,1777.238,
THS,PB1041,FT,Y45-54,F,2011,EE,55.134,
THS,PB1041,FT,Y45-54,F,2011,IE,106.543,
THS,PB1041,FT,Y45-54,F,2011,EL,335.783,
THS,PB1041,FT,Y45-54,F,2011,ES,1334.107,
THS,PB1041,FT,Y45-54,F,2011,FR,1629.487,
THS,PB1041,FT,Y45-54,F,2011,HR,178.731,
THS,PB1041,FT,Y45-54,F,2011,IT,1571.813,
THS,PB1041,FT,Y45-54,F,2011,CY,32.164,
THS,PB1041,FT,Y45-54,F,2011,LV,82.212,
THS,PB1041,FT,Y45-54,F,2011,LT,149.313,
THS,PB1041,FT,Y45-54,F,2011,LU,9.606,
THS,PB1041,FT,Y45-54,F,2011,HU,399.99,
THS,PB1041,FT,Y45-54,F,2011,MT,6.666,
THS,PB1041,FT,Y45-54,F,2011,NL,181.655,
THS,PB1041,FT,Y45-54,F,2011,AT,207.635,
THS,PB1041,FT,Y45-54,F,2011,PL,1492.867,
THS,PB1041,FT,Y45-54,F,2011,PT,368.984,
THS,PB1041,FT,Y45-54,F,2011,RO,701.337,
THS,PB1041,FT,Y45-54,F,2011,SI,91.826,
THS,PB1041,FT,Y45-54,F,2011,SK,261.317,
THS,PB1041,FT,Y45-54,F,2011,FI,209.542,
THS,PB1041,FT,Y45-54,F,2011,SE,291.093,
THS,PB1041,FT,Y45-54,F,2011,IS,11.276,
THS,PB1041,FT,Y45-54,F,2011,CH,139.074,
THS,PB1041,FT,Y45-54,F,2011,UK,1695.008,
THS,PB1041,FT,Y45-54,F,2011,TR,570.943,
THS,PB1041,FT,Y45-54,M,2011,EU28,23486.16,
THS,PB1041,FT,Y45-54,M,2011,BE,546.294,
THS,PB1041,FT,Y45-54,M,2011,BG,333.868,
THS,PB1041,FT,Y45-54,M,2011,CZ,570.731,
THS,PB1041,FT,Y45-54,M,2011,DK,294.582,
THS,PB1041,FT,Y45-54,M,2011,DE,3774.834,
THS,PB1041,FT,Y45-54,M,2011,EE,53.229,
THS,PB1041,FT,Y45-54,M,2011,IE,188.046,
THS,PB1041,FT,Y45-54,M,2011,EL,530.087,
THS,PB1041,FT,Y45-54,M,2011,ES,2112.287,
THS,PB1041,FT,Y45-54,M,2011,FR,2685.375,
THS,PB1041,FT,Y45-54,M,2011,HR,191.109,
THS,PB1041,FT,Y45-54,M,2011,IT,3178.483,
THS,PB1041,FT,Y45-54,M,2011,CY,43.229,
THS,PB1041,FT,Y45-54,M,2011,LV,75.408,
THS,PB1041,FT,Y45-54,M,2011,LT,138.12,
THS,PB1041,FT,Y45-54,M,2011,LU,25.318,
THS,PB1041,FT,Y45-54,M,2011,HU,406.873,
THS,PB1041,FT,Y45-54,M,2011,MT,24.042,
THS,PB1041,FT,Y45-54,M,2011,NL,884.257,
THS,PB1041,FT,Y45-54,M,2011,AT,417.735,
THS,PB1041,FT,Y45-54,M,2011,PL,1695.392,
THS,PB1041,FT,Y45-54,M,2011,PT,472.895,
THS,PB1041,FT,Y45-54,M,2011,RO,867.735,
THS,PB1041,FT,Y45-54,M,2011,SI,103.377,
THS,PB1041,FT,Y45-54,M,2011,SK,271.656,
THS,PB1041,FT,Y45-54,M,2011,FI,234.541,
THS,PB1041,FT,Y45-54,M,2011,SE,456.082,
THS,PB1041,FT,Y45-54,M,2011,IS,15.051,
THS,PB1041,FT,Y45-54,M,2011,CH,448.994,
THS,PB1041,FT,Y45-54,M,2011,UK,2910.578,
THS,PB1041,FT,Y45-54,M,2011,TR,2240.761,
THS,PB1041,FT,Y45-54,T,2011,EU28,37943.257,
THS,PB1041,FT,Y45-54,T,2011,BE,793.926,
THS,PB1041,FT,Y45-54,T,2011,BG,666.324,
THS,PB1041,FT,Y45-54,T,2011,CZ,1073.641,
THS,PB1041,FT,Y45-54,T,2011,DK,498.628,
THS,PB1041,FT,Y45-54,T,2011,DE,5552.072,
THS,PB1041,FT,Y45-54,T,2011,EE,108.363,
THS,PB1041,FT,Y45-54,T,2011,IE,294.589,
THS,PB1041,FT,Y45-54,T,2011,EL,865.869,
THS,PB1041,FT,Y45-54,T,2011,ES,3446.394,
THS,PB1041,FT,Y45-54,T,2011,FR,4314.862,
THS,PB1041,FT,Y45-54,T,2011,HR,369.84,
THS,PB1041,FT,Y45-54,T,2011,IT,4750.296,
THS,PB1041,FT,Y45-54,T,2011,CY,75.393,
THS,PB1041,FT,Y45-54,T,2011,LV,157.621,
THS,PB1041,FT,Y45-54,T,2011,LT,287.433,
THS,PB1041,FT,Y45-54,T,2011,LU,34.924,
THS,PB1041,FT,Y45-54,T,2011,HU,806.863,
THS,PB1041,FT,Y45-54,T,2011,MT,30.708,
THS,PB1041,FT,Y45-54,T,2011,NL,1065.912,
THS,PB1041,FT,Y45-54,T,2011,AT,625.37,
THS,PB1041,FT,Y45-54,T,2011,PL,3188.259,
THS,PB1041,FT,Y45-54,T,2011,PT,841.879,
THS,PB1041,FT,Y45-54,T,2011,RO,1569.072,
THS,PB1041,FT,Y45-54,T,2011,SI,195.202,
THS,PB1041,FT,Y45-54,T,2011,SK,532.973,
THS,PB1041,FT,Y45-54,T,2011,FI,444.083,
THS,PB1041,FT,Y45-54,T,2011,SE,747.175,
THS,PB1041,FT,Y45-54,T,2011,IS,26.326,
THS,PB1041,FT,Y45-54,T,2011,CH,588.068,
THS,PB1041,FT,Y45-54,T,2011,UK,4605.586,
THS,PB1041,FT,Y45-54,T,2011,TR,2811.704,
THS,PB1041,FT,Y55-64,F,2011,EU28,6201.249,
THS,PB1041,FT,Y55-64,F,2011,BE,80.025,
THS,PB1041,FT,Y55-64,F,2011,BG,178.338,
THS,PB1041,FT,Y55-64,F,2011,CZ,220.347,
THS,PB1041,FT,Y55-64,F,2011,DK,108.787,
THS,PB1041,FT,Y55-64,F,2011,DE,916.447,
THS,PB1041,FT,Y55-64,F,2011,EE,33.183,
THS,PB1041,FT,Y55-64,F,2011,IE,49.724,
THS,PB1041,FT,Y55-64,F,2011,EL,133.676,
THS,PB1041,FT,Y55-64,F,2011,ES,578.816,
THS,PB1041,FT,Y55-64,F,2011,FR,710.37,
THS,PB1041,FT,Y55-64,F,2011,HR,65.903,
THS,PB1041,FT,Y55-64,F,2011,IT,656.521,
THS,PB1041,FT,Y55-64,F,2011,CY,13.818,
THS,PB1041,FT,Y55-64,F,2011,LV,42.886,
THS,PB1041,FT,Y55-64,F,2011,LT,61.709,
THS,PB1041,FT,Y55-64,F,2011,LU,2.75,
THS,PB1041,FT,Y55-64,F,2011,HU,177.385,
THS,PB1041,FT,Y55-64,F,2011,MT,2.224,u
THS,PB1041,FT,Y55-64,F,2011,NL,84.724,
THS,PB1041,FT,Y55-64,F,2011,AT,50.159,
THS,PB1041,FT,Y55-64,F,2011,PL,456.779,
THS,PB1041,FT,Y55-64,F,2011,PT,144.203,
THS,PB1041,FT,Y55-64,F,2011,RO,298.409,
THS,PB1041,FT,Y55-64,F,2011,SI,17.304,
THS,PB1041,FT,Y55-64,F,2011,SK,89.215,
THS,PB1041,FT,Y55-64,F,2011,FI,117.37,
THS,PB1041,FT,Y55-64,F,2011,SE,183.693,
THS,PB1041,FT,Y55-64,F,2011,IS,6.665,
THS,PB1041,FT,Y55-64,F,2011,CH,67.734,
THS,PB1041,FT,Y55-64,F,2011,UK,726.483,
THS,PB1041,FT,Y55-64,F,2011,TR,173.499,
THS,PB1041,FT,Y55-64,M,2011,EU28,11400.995,
THS,PB1041,FT,Y55-64,M,2011,BE,218.68,
THS,PB1041,FT,Y55-64,M,2011,BG,209.903,
THS,PB1041,FT,Y55-64,M,2011,CZ,351.526,
THS,PB1041,FT,Y55-64,M,2011,DK,181.013,
THS,PB1041,FT,Y55-64,M,2011,DE,1988.787,
THS,PB1041,FT,Y55-64,M,2011,EE,27.715,
THS,PB1041,FT,Y55-64,M,2011,IE,108.427,
THS,PB1041,FT,Y55-64,M,2011,EL,273.187,
THS,PB1041,FT,Y55-64,M,2011,ES,1055.824,
THS,PB1041,FT,Y55-64,M,2011,FR,1001.593,
THS,PB1041,FT,Y55-64,M,2011,HR,112.343,
THS,PB1041,FT,Y55-64,M,2011,IT,1313.008,
THS,PB1041,FT,Y55-64,M,2011,CY,26.244,
THS,PB1041,FT,Y55-64,M,2011,LV,37.702,
THS,PB1041,FT,Y55-64,M,2011,LT,62.241,
THS,PB1041,FT,Y55-64,M,2011,LU,9.031,
THS,PB1041,FT,Y55-64,M,2011,HU,198.628,
THS,PB1041,FT,Y55-64,M,2011,MT,12.177,
THS,PB1041,FT,Y55-64,M,2011,NL,459.496,
THS,PB1041,FT,Y55-64,M,2011,AT,134.476,
THS,PB1041,FT,Y55-64,M,2011,PL,852.308,
THS,PB1041,FT,Y55-64,M,2011,PT,208.767,
THS,PB1041,FT,Y55-64,M,2011,RO,443.529,
THS,PB1041,FT,Y55-64,M,2011,SI,35.415,
THS,PB1041,FT,Y55-64,M,2011,SK,144.528,
THS,PB1041,FT,Y55-64,M,2011,FI,131.674,
THS,PB1041,FT,Y55-64,M,2011,SE,316.979,
THS,PB1041,FT,Y55-64,M,2011,IS,9.821,
THS,PB1041,FT,Y55-64,M,2011,CH,263.797,
THS,PB1041,FT,Y55-64,M,2011,UK,1485.793,
THS,PB1041,FT,Y55-64,M,2011,TR,744.019,
THS,PB1041,FT,Y55-64,T,2011,EU28,17602.245,
THS,PB1041,FT,Y55-64,T,2011,BE,298.706,
THS,PB1041,FT,Y55-64,T,2011,BG,388.241,
THS,PB1041,FT,Y55-64,T,2011,CZ,571.873,
THS,PB1041,FT,Y55-64,T,2011,DK,289.8,
THS,PB1041,FT,Y55-64,T,2011,DE,2905.234,
THS,PB1041,FT,Y55-64,T,2011,EE,60.899,
THS,PB1041,FT,Y55-64,T,2011,IE,158.15,
THS,PB1041,FT,Y55-64,T,2011,EL,406.864,
THS,PB1041,FT,Y55-64,T,2011,ES,1634.64,
THS,PB1041,FT,Y55-64,T,2011,FR,1711.963,
THS,PB1041,FT,Y55-64,T,2011,HR,178.246,
THS,PB1041,FT,Y55-64,T,2011,IT,1969.528,
THS,PB1041,FT,Y55-64,T,2011,CY,40.062,
THS,PB1041,FT,Y55-64,T,2011,LV,80.589,
THS,PB1041,FT,Y55-64,T,2011,LT,123.95,
THS,PB1041,FT,Y55-64,T,2011,LU,11.781,
THS,PB1041,FT,Y55-64,T,2011,HU,376.012,
THS,PB1041,FT,Y55-64,T,2011,MT,14.401,
THS,PB1041,FT,Y55-64,T,2011,NL,544.22,
THS,PB1041,FT,Y55-64,T,2011,AT,184.635,
THS,PB1041,FT,Y55-64,T,2011,PL,1309.087,
THS,PB1041,FT,Y55-64,T,2011,PT,352.97,
THS,PB1041,FT,Y55-64,T,2011,RO,741.938,
THS,PB1041,FT,Y55-64,T,2011,SI,52.719,
THS,PB1041,FT,Y55-64,T,2011,SK,233.743,
THS,PB1041,FT,Y55-64,T,2011,FI,249.045,
THS,PB1041,FT,Y55-64,T,2011,SE,500.672,
THS,PB1041,FT,Y55-64,T,2011,IS,16.486,
THS,PB1041,FT,Y55-64,T,2011,CH,331.53,
THS,PB1041,FT,Y55-64,T,2011,UK,2212.276,
THS,PB1041,FT,Y55-64,T,2011,TR,917.518,
THS,PB1041,NRP,TOTAL,F,2011,CH,8.004,
THS,PB1041,NRP,TOTAL,F,2011,UK,18.659,
THS,PB1041,NRP,TOTAL,M,2011,CH,2.592,u
THS,PB1041,NRP,TOTAL,M,2011,UK,25.375,
THS,PB1041,NRP,TOTAL,T,2011,CH,10.596,
THS,PB1041,NRP,TOTAL,T,2011,UK,44.034,
THS,PB1041,NRP,Y15-24,F,2011,CH,2.263,u
THS,PB1041,NRP,Y15-24,M,2011,UK,12.423,
THS,PB1041,NRP,Y15-24,T,2011,CH,2.523,u
THS,PB1041,NRP,Y15-24,T,2011,UK,19.321,
THS,PB1041,NRP,Y25-34,T,2011,UK,10.73,
THS,PB1041,NRP,Y45-54,F,2011,CH,3.386,u
THS,PB1041,NRP,Y45-54,T,2011,CH,5.058,u
THS,PB1041,NRP,Y55-64,T,2011,CH,2.022,u
THS,PB1041,PT,TOTAL,F,2011,EU28,24588.992,
THS,PB1041,PT,TOTAL,F,2011,BE,771.513,
THS,PB1041,PT,TOTAL,F,2011,BG,26.93,
THS,PB1041,PT,TOTAL,F,2011,CZ,140.996,
THS,PB1041,PT,TOTAL,F,2011,DK,411.945,
THS,PB1041,PT,TOTAL,F,2011,DE,5667.06,
THS,PB1041,PT,TOTAL,F,2011,EE,31.978,
THS,PB1041,PT,TOTAL,F,2011,IE,287.507,
THS,PB1041,PT,TOTAL,F,2011,EL,133.6,
THS,PB1041,PT,TOTAL,F,2011,ES,1734.035,
THS,PB1041,PT,TOTAL,F,2011,FR,2667.512,
THS,PB1041,PT,TOTAL,F,2011,HR,50.048,
THS,PB1041,PT,TOTAL,F,2011,IT,2364.532,
THS,PB1041,PT,TOTAL,F,2011,CY,20.214,
THS,PB1041,PT,TOTAL,F,2011,LV,32.184,
THS,PB1041,PT,TOTAL,F,2011,LT,51.388,
THS,PB1041,PT,TOTAL,F,2011,LU,25.406,
THS,PB1041,PT,TOTAL,F,2011,HU,117.433,
THS,PB1041,PT,TOTAL,F,2011,MT,13.581,
THS,PB1041,PT,TOTAL,F,2011,NL,2634.901,
THS,PB1041,PT,TOTAL,F,2011,AT,643.949,
THS,PB1041,PT,TOTAL,F,2011,PL,604.781,
THS,PB1041,PT,TOTAL,F,2011,PT,215.676,
THS,PB1041,PT,TOTAL,F,2011,RO,341.997,
THS,PB1041,PT,TOTAL,F,2011,SI,38.324,
THS,PB1041,PT,TOTAL,F,2011,SK,48.351,
THS,PB1041,PT,TOTAL,F,2011,FI,166.26,
THS,PB1041,PT,TOTAL,F,2011,SE,662.891,
THS,PB1041,PT,TOTAL,F,2011,IS,17.336,
THS,PB1041,PT,TOTAL,F,2011,CH,863.33,
THS,PB1041,PT,TOTAL,F,2011,UK,4684.002,
THS,PB1041,PT,TOTAL,F,2011,TR,1234.982,
THS,PB1041,PT,TOTAL,M,2011,EU28,7345.084,
THS,PB1041,PT,TOTAL,M,2011,BE,184.411,
THS,PB1041,PT,TOTAL,M,2011,BG,22.246,
THS,PB1041,PT,TOTAL,M,2011,CZ,38.743,
THS,PB1041,PT,TOTAL,M,2011,DK,171.989,
THS,PB1041,PT,TOTAL,M,2011,DE,1094.726,
THS,PB1041,PT,TOTAL,M,2011,EE,11.946,
THS,PB1041,PT,TOTAL,M,2011,IE,111.426,
THS,PB1041,PT,TOTAL,M,2011,EL,83.746,
THS,PB1041,PT,TOTAL,M,2011,ES,562.245,
THS,PB1041,PT,TOTAL,M,2011,FR,650.5,
THS,PB1041,PT,TOTAL,M,2011,HR,29.778,u
THS,PB1041,PT,TOTAL,M,2011,IT,602.693,
THS,PB1041,PT,TOTAL,M,2011,CY,10.693,
THS,PB1041,PT,TOTAL,M,2011,LV,19.908,
THS,PB1041,PT,TOTAL,M,2011,LT,32.647,
THS,PB1041,PT,TOTAL,M,2011,LU,3.937,
THS,PB1041,PT,TOTAL,M,2011,HU,70.501,
THS,PB1041,PT,TOTAL,M,2011,MT,4.764,
THS,PB1041,PT,TOTAL,M,2011,NL,955.763,
THS,PB1041,PT,TOTAL,M,2011,AT,108.502,
THS,PB1041,PT,TOTAL,M,2011,PL,315.232,
THS,PB1041,PT,TOTAL,M,2011,PT,122.763,
THS,PB1041,PT,TOTAL,M,2011,RO,368.221,
THS,PB1041,PT,TOTAL,M,2011,SI,26.512,
THS,PB1041,PT,TOTAL,M,2011,SK,28.542,
THS,PB1041,PT,TOTAL,M,2011,FI,89.126,
THS,PB1041,PT,TOTAL,M,2011,SE,218.085,
THS,PB1041,PT,TOTAL,M,2011,IS,6.278,
THS,PB1041,PT,TOTAL,M,2011,CH,208.784,
THS,PB1041,PT,TOTAL,M,2011,UK,1405.436,
THS,PB1041,PT,TOTAL,M,2011,TR,804.808,
THS,PB1041,PT,TOTAL,T,2011,EU28,31934.076,
THS,PB1041,PT,TOTAL,T,2011,BE,955.923,
THS,PB1041,PT,TOTAL,T,2011,BG,49.176,
THS,PB1041,PT,TOTAL,T,2011,CZ,179.739,
THS,PB1041,PT,TOTAL,T,2011,DK,583.934,
THS,PB1041,PT,TOTAL,T,2011,DE,6761.786,
THS,PB1041,PT,TOTAL,T,2011,EE,43.924,
THS,PB1041,PT,TOTAL,T,2011,IE,398.932,
THS,PB1041,PT,TOTAL,T,2011,EL,217.346,
THS,PB1041,PT,TOTAL,T,2011,ES,2296.28,
THS,PB1041,PT,TOTAL,T,2011,FR,3318.012,
THS,PB1041,PT,TOTAL,T,2011,HR,79.826,
THS,PB1041,PT,TOTAL,T,2011,IT,2967.225,
THS,PB1041,PT,TOTAL,T,2011,CY,30.907,
THS,PB1041,PT,TOTAL,T,2011,LV,52.093,
THS,PB1041,PT,TOTAL,T,2011,LT,84.035,
THS,PB1041,PT,TOTAL,T,2011,LU,29.343,
THS,PB1041,PT,TOTAL,T,2011,HU,187.934,
THS,PB1041,PT,TOTAL,T,2011,MT,18.345,
THS,PB1041,PT,TOTAL,T,2011,NL,3590.665,
THS,PB1041,PT,TOTAL,T,2011,AT,752.451,
THS,PB1041,PT,TOTAL,T,2011,PL,920.013,
THS,PB1041,PT,TOTAL,T,2011,PT,338.439,
THS,PB1041,PT,TOTAL,T,2011,RO,710.217,
THS,PB1041,PT,TOTAL,T,2011,SI,64.836,
THS,PB1041,PT,TOTAL,T,2011,SK,76.893,
THS,PB1041,PT,TOTAL,T,2011,FI,255.386,
THS,PB1041,PT,TOTAL,T,2011,SE,880.976,
THS,PB1041,PT,TOTAL,T,2011,IS,23.615,
THS,PB1041,PT,TOTAL,T,2011,CH,1072.115,
THS,PB1041,PT,TOTAL,T,2011,UK,6089.437,
THS,PB1041,PT,TOTAL,T,2011,TR,2039.791,
THS,PB1041,PT,Y15-24,F,2011,EU28,3039.028,
THS,PB1041,PT,Y15-24,F,2011,BE,48.774,
THS,PB1041,PT,Y15-24,F,2011,CZ,15.5,
THS,PB1041,PT,Y15-24,F,2011,DK,141.682,
THS,PB1041,PT,Y15-24,F,2011,DE,404.503,
