DATAFLOW,LAST UPDATE,freq,spdep,spscheme,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2016,494.28,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2017,458.60,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2018,461.04,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2019,516.53,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2006,595.76,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2007,720.33,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2008,903.82,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2009,972.85,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2010,1035.19,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2011,1082.98,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2012,1140.88,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2013,1187.10,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2014,1230.86,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2015,1236.64,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2016,1278.95,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2017,1314.92,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2018,1330.36,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2019,1370.54,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SK,2020,1477.91,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2006,958.07,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2007,1276.52,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2008,1314.74,b
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2009,1635.78,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2010,2143.51,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2011,2418.37,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2012,3040.64,b
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2013,3192.26,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2014,3182.92,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2015,3346.15,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2016,3583.99,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2017,3231.77,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2018,2600.06,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2019,2862.57,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,TR,2020,2595.46,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2006,47145.23,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2007,40105.19,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2008,36244.56,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2009,33767.47,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2010,35811.15,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2011,35758.65,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2012,37442.19,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2013,33875.55,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2014,36862.30,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2015,43956.62,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2016,41340.72,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2017,41187.32,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,UK,2018,39304.78,p
